dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,80470,18835,235916648.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,196295,47067,725897437.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,77889,18489,413207472.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,28233,6488,220511633.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,13404,3151,197779278.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3994,1128,139833447.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,478,164,38427231.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,112,45,14291467.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,24,12,3069916.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,30,10,3486278.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,3,1400000.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,7,3,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,86784,20691,175658025.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,19875,4790,57410028.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,54428,13486,198429233.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,19655,4913,98074398.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6363,1591,43055330.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2801,697,35703004.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,964,271,27918645.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,75,26,4344702.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8,5,513342.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,19149,5023,36010948.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,28560,6452,95579946.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,68124,16367,268943783.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,25861,6400,136644995.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8592,2188,61993045.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3752,950,48678021.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1098,313,39628177.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,72,30,4966143.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,17,7,1809192.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,5,3,584272.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,20948,5575,39878458.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,15515,3756,44861153.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,45531,11597,159418168.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,17719,4599,85804682.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5332,1398,35214942.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2336,593,31012563.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,662,189,19041676.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,43,16,3102549.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,15048,3938,27835550.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8197,1527,29780400.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,18378,3816,69898805.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,8369,1754,45131541.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2728,598,21091210.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1160,274,18095490.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,254,75,9365300.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,36,11,2304658.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5097,1235,9203151.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,36951,9344,109706274.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,110691,28489,405226823.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,45488,11538,227557630.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,16629,4039,113911753.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,7531,1749,98082554.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2089,572,68550470.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,163,64,13607851.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,19,8,819014.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,10,5,1601929.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,40530,11309,96707766.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3170,777,6034425.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,10420,2754,21345922.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3487,1002,8613375.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1169,363,3979306.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,373,107,2215209.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,76,21,1996388.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,3,146974.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11641,2609,18335229.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2075,370,4757570.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,4960,945,11562351.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1955,405,5034066.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,640,141,1843180.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,243,56,854988.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,60,12,505630.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3352,552,6542293.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,31151,7407,82806814.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,92514,22589,316137343.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,36618,8963,178374202.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,12575,3154,79287703.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5425,1329,67133529.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2033,587,62204935.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,155,53,10322228.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,28,14,3193215.00,32,Hauts-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,11,5,2000490.00,32,Hauts-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,13,5,1210705.00,32,Hauts-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,3,613800.00,32,Hauts-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,28038,7168,51650882.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,116246,24491,324421425.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,314101,70170,1040773256.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,153401,33783,772141226.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,63767,13489,473297506.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,30570,6759,425138929.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,8836,2382,315735803.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,896,305,76738367.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,312,131,43217796.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,67,29,9118590.00,11,Île-de-France,31,200 à 249 salariés
