dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,55785,113007713.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,135412,316011702.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,49137,141345798.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,15480,51631149.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5666,25567169.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1110,6389513.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,64,428992.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10,40372.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,26323.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,57811,91505091.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,14166,28393246.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,38202,87806771.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12674,34780454.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3639,11068558.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1173,4987610.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,246,1328825.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,13,52134.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,14231,21987931.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,19957,42050411.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,47250,112961582.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,16378,47013186.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4836,15516884.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1533,6304562.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,240,1288389.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,4,30666.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,15952,24552528.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11263,22884086.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,32674,73449081.00,24,Centre-Val de Loire,01,1 ou 2 salariés
