dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,88762,18903,280667738.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,216825,47260,875599459.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,87367,18594,508418909.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,32327,6553,279688121.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,15906,3205,259192408.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,4916,1153,188472423.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,639,170,53289106.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,153,53,19117460.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,35,15,4462625.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,43,13,4595698.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,10,4,1801500.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,8,4,210500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,96975,20803,210560207.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,21985,4815,69336611.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,60097,13538,240158622.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22015,4953,121566498.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7263,1612,55131268.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3327,713,47415531.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1178,276,37135689.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,96,27,5598524.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,15,6,1548414.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,21022,5040,42086851.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,31718,6468,116024302.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,75359,16408,325356362.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,29002,6433,168735309.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,9869,2213,80855350.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4502,974,65293998.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1346,323,51243731.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,97,34,7025167.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,22,9,2235726.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,3,774082.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,7,4,1075877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,22873,5590,45998722.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,17138,3771,53795326.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,49994,11646,191210947.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,19744,4630,105906412.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6038,1416,44687533.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2779,611,41194313.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,821,198,25963028.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,59,18,4869243.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16390,3958,32331640.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9312,1531,36692943.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,20761,3833,86545339.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9578,1766,56668650.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3134,600,26553776.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1398,280,24537844.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,345,83,15124419.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,52,12,3297768.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5726,1239,10814369.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,40909,9378,131514717.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,122483,28612,491407189.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,50867,11583,280113301.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,18902,4068,143676765.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,8916,1769,127849443.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2555,590,90123190.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,209,68,19069128.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,29,11,1666643.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,13,6,2201929.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,45035,11391,113250129.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3400,781,6933573.00,01,Guadeloupe,00,0 salarié
