dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,91804,18912,295955518.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,224803,47325,927596860.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,90932,18623,540667149.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,33877,6584,297966050.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,16912,3225,281423305.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,5302,1167,208113845.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,697,178,58285141.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,174,55,22223859.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,43,15,5710948.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,49,13,5530608.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,12,4,2201500.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,8,4,210500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,100779,20835,223908562.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,22726,4819,73098687.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,62254,13547,254611830.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22959,4967,130061204.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7642,1621,59556429.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3558,716,52298167.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1256,276,40517478.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,109,28,7302517.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,17,7,1771413.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,21701,5045,44179081.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,32905,6473,122644521.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,78227,16425,344875856.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,30387,6446,181294901.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,10395,2221,87355910.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4792,977,70717451.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1454,327,56504883.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,108,35,8212944.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,26,9,2796995.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,3,774082.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,8,4,1275877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,23605,5597,48344891.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,17693,3774,56585828.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,51771,11668,203194545.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,20576,4639,113663012.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6338,1423,48415220.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2945,615,44762968.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,883,201,28639998.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,64,18,5482607.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16909,3959,33919345.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9715,1531,39154005.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,21556,3842,91344564.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9965,1767,60031966.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3284,600,28332798.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1461,280,26125204.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,376,84,17387849.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,55,12,3679853.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5919,1239,11334050.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,42499,9385,140153766.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,127213,28646,524125115.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,53128,11602,300971663.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,19915,4075,156032126.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,9555,1777,141923434.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2773,598,101293017.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,238,72,21964058.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,33,11,2037776.00,44,Grand Est,22,100 à 199 salariés
