dispositif,volet,nombre_aides,montant_total,reg,libelle_region,code_categorie_juridique,libelle_categorie_juridique
Fonds de solidarité,VOLET1,176874,228587983.00,84,Auvergne-Rhône-Alpes,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,128,154103.00,84,Auvergne-Rhône-Alpes,21,Indivision
Fonds de solidarité,VOLET1,171,247878.00,84,Auvergne-Rhône-Alpes,22,Société créée de fait
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,457,679592.00,84,Auvergne-Rhône-Alpes,52,Société en nom collectif
Fonds de solidarité,VOLET1,10,14820.00,84,Auvergne-Rhône-Alpes,53,Société en commandite
Fonds de solidarité,VOLET1,72657,107284540.00,84,Auvergne-Rhône-Alpes,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,85,127290.00,84,Auvergne-Rhône-Alpes,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,34177,49679093.00,84,Auvergne-Rhône-Alpes,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,26,36210.00,84,Auvergne-Rhône-Alpes,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,63,Société coopérative agricole
Fonds de solidarité,VOLET1,1910,2720606.00,84,Auvergne-Rhône-Alpes,65,Société civile
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,69,Autre personne morale de droit privé inscrite au registre du commerce et des sociétés
Fonds de solidarité,VOLET1,22,31600.00,84,Auvergne-Rhône-Alpes,84,Organisme professionnel
Fonds de solidarité,VOLET1,2060,2907019.00,84,Auvergne-Rhône-Alpes,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,44983,57368700.00,27,Bourgogne-Franche-Comté,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,29,39140.00,27,Bourgogne-Franche-Comté,21,Indivision
Fonds de solidarité,VOLET1,20,30000.00,27,Bourgogne-Franche-Comté,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,27,Bourgogne-Franche-Comté,23,Société en participation
Fonds de solidarité,VOLET1,155,226241.00,27,Bourgogne-Franche-Comté,52,Société en nom collectif
Fonds de solidarité,VOLET1,20538,30294688.00,27,Bourgogne-Franche-Comté,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,17,24654.00,27,Bourgogne-Franche-Comté,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,6790,9860776.00,27,Bourgogne-Franche-Comté,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,8,12000.00,27,Bourgogne-Franche-Comté,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,788,1109507.00,27,Bourgogne-Franche-Comté,65,Société civile
Fonds de solidarité,VOLET1,5,7500.00,27,Bourgogne-Franche-Comté,84,Organisme professionnel
Fonds de solidarité,VOLET1,641,913165.00,27,Bourgogne-Franche-Comté,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,57496,74006001.00,53,Bretagne,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,29,33638.00,53,Bretagne,21,Indivision
Fonds de solidarité,VOLET1,51,73044.00,53,Bretagne,22,Société créée de fait
Fonds de solidarité,VOLET1,457,678735.00,53,Bretagne,52,Société en nom collectif
Fonds de solidarité,VOLET1,3,4500.00,53,Bretagne,53,Société en commandite
Fonds de solidarité,VOLET1,28433,41993045.00,53,Bretagne,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,12,17950.00,53,Bretagne,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,5457,7870626.00,53,Bretagne,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,4,6000.00,53,Bretagne,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,692,973123.00,53,Bretagne,65,Société civile
Fonds de solidarité,VOLET1,669,943532.00,53,Bretagne,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,39672,50534953.00,24,Centre-Val de Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,12,11640.00,24,Centre-Val de Loire,21,Indivision
Fonds de solidarité,VOLET1,24,31972.00,24,Centre-Val de Loire,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,24,Centre-Val de Loire,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,187,277081.00,24,Centre-Val de Loire,52,Société en nom collectif
Fonds de solidarité,VOLET1,17676,26085280.00,24,Centre-Val de Loire,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,9,13500.00,24,Centre-Val de Loire,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,6489,9428089.00,24,Centre-Val de Loire,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,716,1005914.00,24,Centre-Val de Loire,65,Société civile
Fonds de solidarité,VOLET1,411,582284.00,24,Centre-Val de Loire,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,10928,14340266.00,94,Corse,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,14,17827.00,94,Corse,21,Indivision
Fonds de solidarité,VOLET1,12,16725.00,94,Corse,22,Société créée de fait
Fonds de solidarité,VOLET1,27,39202.00,94,Corse,52,Société en nom collectif
Fonds de solidarité,VOLET1,4052,5955751.00,94,Corse,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,2743,4001627.00,94,Corse,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,224,311357.00,94,Corse,65,Société civile
Fonds de solidarité,VOLET1,88,122684.00,94,Corse,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,80563,102065823.00,44,Grand Est,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,23,26464.00,44,Grand Est,21,Indivision
Fonds de solidarité,VOLET1,48,69024.00,44,Grand Est,22,Société créée de fait
Fonds de solidarité,VOLET1,9,13500.00,44,Grand Est,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,218,320293.00,44,Grand Est,52,Société en nom collectif
Fonds de solidarité,VOLET1,7,8947.00,44,Grand Est,53,Société en commandite
Fonds de solidarité,VOLET1,39765,58760006.00,44,Grand Est,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,46,68174.00,44,Grand Est,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,4,6000.00,44,Grand Est,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,17624,25664011.00,44,Grand Est,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,6,7570.00,44,Grand Est,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,1234,1779086.00,44,Grand Est,65,Société civile
Fonds de solidarité,VOLET1,928,1315046.00,44,Grand Est,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,12403,16802355.00,01,Guadeloupe,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,4,6000.00,01,Guadeloupe,22,Société créée de fait
Fonds de solidarité,VOLET1,6,9000.00,01,Guadeloupe,23,Société en participation
Fonds de solidarité,VOLET1,13,19469.00,01,Guadeloupe,52,Société en nom collectif
Fonds de solidarité,VOLET1,3980,5872039.00,01,Guadeloupe,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,3,4500.00,01,Guadeloupe,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,3125,4512505.00,01,Guadeloupe,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,3,4500.00,01,Guadeloupe,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,172,246311.00,01,Guadeloupe,65,Société civile
Fonds de solidarité,VOLET1,136,196962.00,01,Guadeloupe,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,2596,3576418.00,03,Guyane,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,772,1136212.00,03,Guyane,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,3,4500.00,03,Guyane,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,928,1349876.00,03,Guyane,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,22,32318.00,03,Guyane,65,Société civile
Fonds de solidarité,VOLET1,31,44450.00,03,Guyane,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,82791,103555069.00,32,Hauts-de-France,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,21,25249.00,32,Hauts-de-France,21,Indivision
Fonds de solidarité,VOLET1,39,57561.00,32,Hauts-de-France,22,Société créée de fait
Fonds de solidarité,VOLET1,4,5895.00,32,Hauts-de-France,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,486,720323.00,32,Hauts-de-France,52,Société en nom collectif
Fonds de solidarité,VOLET1,4,5600.00,32,Hauts-de-France,53,Société en commandite
Fonds de solidarité,VOLET1,33896,49997096.00,32,Hauts-de-France,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,51,76500.00,32,Hauts-de-France,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,15946,23203778.00,32,Hauts-de-France,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,610,838295.00,32,Hauts-de-France,65,Société civile
Fonds de solidarité,VOLET1,725,1022838.00,32,Hauts-de-France,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,7,10500.00,32,Hauts-de-France,99,Autre personne morale de droit privé
Fonds de solidarité,VOLET1,23430,31656750.00,04,La Réunion,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,11,14653.00,04,La Réunion,21,Indivision
Fonds de solidarité,VOLET1,13,18423.00,04,La Réunion,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,04,La Réunion,23,Société en participation
Fonds de solidarité,VOLET1,315,472500.00,04,La Réunion,52,Société en nom collectif
Fonds de solidarité,VOLET1,8651,12760069.00,04,La Réunion,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,2200,3187592.00,04,La Réunion,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,6,9000.00,04,La Réunion,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,187,269730.00,04,La Réunion,65,Société civile
Fonds de solidarité,VOLET1,129,177566.00,04,La Réunion,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,8437,11253099.00,02,Martinique,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,35,50906.00,02,Martinique,52,Société en nom collectif
Fonds de solidarité,VOLET1,3902,5713882.00,02,Martinique,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,2394,3461642.00,02,Martinique,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,120,167762.00,02,Martinique,65,Société civile
Fonds de solidarité,VOLET1,58,82518.00,02,Martinique,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,2359,3332783.00,06,Mayotte,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,680,1006993.00,06,Mayotte,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,89,131100.00,06,Mayotte,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,10,15000.00,06,Mayotte,65,Société civile
Fonds de solidarité,VOLET1,9,13500.00,06,Mayotte,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,51987,66130419.00,28,Normandie,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,14,19257.00,28,Normandie,21,Indivision
Fonds de solidarité,VOLET1,55,80699.00,28,Normandie,22,Société créée de fait
Fonds de solidarité,VOLET1,4,5830.00,28,Normandie,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,331,487262.00,28,Normandie,52,Société en nom collectif
Fonds de solidarité,VOLET1,3,4500.00,28,Normandie,53,Société en commandite
Fonds de solidarité,VOLET1,21864,32255664.00,28,Normandie,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,14,21000.00,28,Normandie,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,7682,11165996.00,28,Normandie,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,5,6419.00,28,Normandie,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,637,897834.00,28,Normandie,65,Société civile
Fonds de solidarité,VOLET1,603,860856.00,28,Normandie,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,137722,173834099.00,75,Nouvelle-Aquitaine,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,59,64536.00,75,Nouvelle-Aquitaine,21,Indivision
Fonds de solidarité,VOLET1,98,141375.00,75,Nouvelle-Aquitaine,22,Société créée de fait
Fonds de solidarité,VOLET1,6,8230.00,75,Nouvelle-Aquitaine,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,488,718309.00,75,Nouvelle-Aquitaine,52,Société en nom collectif
Fonds de solidarité,VOLET1,3,4500.00,75,Nouvelle-Aquitaine,53,Société en commandite
Fonds de solidarité,VOLET1,55518,81796955.00,75,Nouvelle-Aquitaine,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,60,87295.00,75,Nouvelle-Aquitaine,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,19745,28574621.00,75,Nouvelle-Aquitaine,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,17,25500.00,75,Nouvelle-Aquitaine,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,6,9000.00,75,Nouvelle-Aquitaine,63,Société coopérative agricole
Fonds de solidarité,VOLET1,2592,3705679.00,75,Nouvelle-Aquitaine,65,Société civile
Fonds de solidarité,VOLET1,6,9000.00,75,Nouvelle-Aquitaine,84,Organisme professionnel
Fonds de solidarité,VOLET1,1682,2332937.00,75,Nouvelle-Aquitaine,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,147865,184998700.00,76,Occitanie,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,77,77934.00,76,Occitanie,21,Indivision
Fonds de solidarité,VOLET1,136,195549.00,76,Occitanie,22,Société créée de fait
Fonds de solidarité,VOLET1,9,12825.00,76,Occitanie,23,Société en participation
Fonds de solidarité,VOLET1,5,6378.00,76,Occitanie,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,335,494546.00,76,Occitanie,52,Société en nom collectif
Fonds de solidarité,VOLET1,58878,86647898.00,76,Occitanie,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,47,69699.00,76,Occitanie,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,6,9000.00,76,Occitanie,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,29994,43575189.00,76,Occitanie,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,17,24857.00,76,Occitanie,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,9,12160.00,76,Occitanie,63,Société coopérative agricole
Fonds de solidarité,VOLET1,2358,3332898.00,76,Occitanie,65,Société civile
Fonds de solidarité,VOLET1,4,6000.00,76,Occitanie,69,Autre personne morale de droit privé inscrite au registre du commerce et des sociétés
Fonds de solidarité,VOLET1,7,10500.00,76,Occitanie,84,Organisme professionnel
Fonds de solidarité,VOLET1,1982,2767718.00,76,Occitanie,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,4,6000.00,76,Occitanie,93,Fondation
Fonds de solidarité,VOLET1,5,7500.00,76,Occitanie,99,Autre personne morale de droit privé
Fonds de solidarité,VOLET1,61412,78411685.00,52,Pays de la Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,37,38600.00,52,Pays de la Loire,21,Indivision
Fonds de solidarité,VOLET1,38,54365.00,52,Pays de la Loire,22,Société créée de fait
Fonds de solidarité,VOLET1,4,4900.00,52,Pays de la Loire,23,Société en participation
Fonds de solidarité,VOLET1,285,414629.00,52,Pays de la Loire,52,Société en nom collectif
Fonds de solidarité,VOLET1,31917,47067614.00,52,Pays de la Loire,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,18,25649.00,52,Pays de la Loire,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,7238,10449138.00,52,Pays de la Loire,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,4,4390.00,52,Pays de la Loire,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,1063,1531497.00,52,Pays de la Loire,65,Société civile
Fonds de solidarité,VOLET1,914,1278029.00,52,Pays de la Loire,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,145492,185473544.00,93,Provence-Alpes-Côte d'Azur,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,80,97997.00,93,Provence-Alpes-Côte d'Azur,21,Indivision
Fonds de solidarité,VOLET1,139,205062.00,93,Provence-Alpes-Côte d'Azur,22,Société créée de fait
Fonds de solidarité,VOLET1,6,9000.00,93,Provence-Alpes-Côte d'Azur,23,Société en participation
Fonds de solidarité,VOLET1,4,6000.00,93,Provence-Alpes-Côte d'Azur,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,7,9981.00,93,Provence-Alpes-Côte d'Azur,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,447,666838.00,93,Provence-Alpes-Côte d'Azur,52,Société en nom collectif
Fonds de solidarité,VOLET1,7,10500.00,93,Provence-Alpes-Côte d'Azur,53,Société en commandite
