dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,23349,34099795.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,58831,87111745.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,19845,29627823.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5246,7853739.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1028,1540391.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,65,97500.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,7500.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,24995,34563220.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,6124,8962808.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,17266,25550309.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5352,7996759.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1260,1885995.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,229,340766.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,18,27000.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6290,8525015.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8565,12491005.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,21171,31354655.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,6691,10003916.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1600,2395670.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,237,355124.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,18,27000.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7332,10024668.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,4843,7069794.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,14902,22051807.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5042,7540372.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1207,1809991.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,177,265500.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,15,22500.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5176,6956870.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1707,2463796.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,4519,6642540.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1827,2720154.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,468,698541.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,88,132000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3,4500.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1154,1569940.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10864,15855628.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,33528,49597265.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12360,18475351.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3414,5112941.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,591,885436.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,33,48691.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10259,13983390.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,969,1403195.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,3641,5369139.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1374,2053964.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,421,629000.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,87,130500.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2319,3228118.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,346,502784.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,927,1373977.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,375,560476.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,127,190378.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,27,40500.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,436,622722.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9883,14363165.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,30081,44401794.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10393,15539264.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2881,4312068.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,502,752639.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,40,60000.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,6287.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,9782,13114433.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2677,3909805.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,7279,10742239.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2576,3849272.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,840,1258049.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,169,252112.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,14,20999.00,04,La Réunion,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2788,3796155.00,04,La Réunion,NN,Etablissement non employeur
