dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,97637,18949,319320503.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,240127,47404,1008900399.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,98251,18663,598889883.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,37067,6614,337383572.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,18977,3253,327364652.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,6145,1186,249284622.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,869,186,76133793.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,223,61,28780236.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,53,15,7496241.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,60,16,6869086.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,18,5,3401500.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,10,5,610500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,107900,20896,247826229.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,24039,4829,78326933.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,65975,13569,273167650.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,24612,4979,142407998.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8310,1627,67137826.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3993,722,60897626.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1424,280,47066638.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,130,29,8655975.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,21,7,2249587.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,22862,5058,46889243.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,34820,6480,130547777.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,82857,16438,368097380.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,32553,6474,197297674.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,11270,2233,98080409.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5355,984,81192563.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1625,332,64027689.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,128,35,9570258.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,35,10,3817047.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,3,966340.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,10,5,1675877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,24767,5601,50817029.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,18715,3778,60845704.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,55055,11689,219038403.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22064,4648,125150740.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6853,1427,54217990.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3345,619,53268697.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,989,205,33004231.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,85,19,8081873.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,17759,3964,35737376.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10341,1533,42131176.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,22812,3847,97644072.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10617,1770,64883134.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3508,601,30780462.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1602,282,29799557.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,422,85,20652823.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,64,12,4757318.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6196,1240,11984900.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,45363,9398,151955884.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,136001,28689,570658204.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,57224,11624,333136269.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,21743,4086,175852061.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,10839,1801,168791130.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3232,618,121958791.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,303,75,28884706.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,46,14,3391765.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,16,6,2801929.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,49958,11431,129741597.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3720,781,8079560.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,12306,2778,30500566.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4222,1034,14573724.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1513,386,8176660.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,550,124,5330234.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,145,31,6867901.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,23,6,1008201.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,15,6,1671096.00,01,Guadeloupe,22,100 à 199 salariés
Fonds de solidarité,VOLET1,13638,2636,21866423.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2368,372,5534578.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,5704,951,13937680.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2217,410,6401013.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,764,147,2853492.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,310,58,1718649.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,80,14,1182810.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3911,555,7410757.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,37460,7444,111118119.00,32,Hauts-de-France,00,0 salarié
