dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET2,156,343600.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET2,854,2327070.65,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,350,1236968.92,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET2,91,367982.09,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET2,21,124500.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET2,5,25500.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET2,29,58000.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,48,117250.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET2,314,980466.74,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,130,522391.77,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET2,31,146500.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET2,4,18500.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET2,13,34000.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,94,230152.38,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET2,408,1229526.14,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,145,621119.72,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET2,43,206045.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET2,15,99716.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET2,15,32621.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,48,117500.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET2,322,935504.07,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,115,458348.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET2,36,170233.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET2,7,57000.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET2,17,43500.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,32,79000.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET2,114,303336.66,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,50,152500.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET2,12,46500.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET2,3,12000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET2,13,26000.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,93,243826.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET2,508,1563122.82,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,205,990347.11,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET2,71,383474.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET2,23,140500.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET2,19,42200.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,32,78330.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET2,151,384328.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,76,262900.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET2,19,75995.14,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET2,10,44500.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET2,41,94683.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,25,98621.84,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET2,68,287139.82,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,40,231937.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET2,23,153697.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET2,6,15850.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,93,257768.17,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET2,541,1774758.52,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,250,1045235.76,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET2,82,466378.23,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET2,23,125213.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET2,16,44720.65,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,668,1670796.41,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET2,3285,9856825.10,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,1695,6745611.92,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET2,578,2717640.96,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET2,118,804041.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET2,3,30000.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET2,272,638263.00,11,Île-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,7,18861.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET2,32,86981.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,18,63535.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET2,7,28527.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET2,28,61984.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET2,192,473300.00,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,98,280000.00,02,Martinique,02,3 à 5 salariés
Fonds de solidarité,VOLET2,32,123000.00,02,Martinique,03,6 à 9 salariés
Fonds de solidarité,VOLET2,14,28000.00,02,Martinique,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,8,39000.00,06,Mayotte,00,0 salarié
Fonds de solidarité,VOLET2,84,218542.41,28,Normandie,00,0 salarié
Fonds de solidarité,VOLET2,362,1067946.54,28,Normandie,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,141,544092.18,28,Normandie,02,3 à 5 salariés
Fonds de solidarité,VOLET2,39,167497.67,28,Normandie,03,6 à 9 salariés
Fonds de solidarité,VOLET2,9,51000.00,28,Normandie,11,10 à 19 salariés
Fonds de solidarité,VOLET2,8,16000.00,28,Normandie,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,220,557826.09,75,Nouvelle-Aquitaine,00,0 salarié
Fonds de solidarité,VOLET2,849,2613791.11,75,Nouvelle-Aquitaine,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,316,1220440.79,75,Nouvelle-Aquitaine,02,3 à 5 salariés
Fonds de solidarité,VOLET2,106,492484.52,75,Nouvelle-Aquitaine,03,6 à 9 salariés
Fonds de solidarité,VOLET2,26,149080.04,75,Nouvelle-Aquitaine,11,10 à 19 salariés
Fonds de solidarité,VOLET2,30,61500.00,75,Nouvelle-Aquitaine,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,192,473026.72,76,Occitanie,00,0 salarié
Fonds de solidarité,VOLET2,850,2186340.06,76,Occitanie,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,301,998675.97,76,Occitanie,02,3 à 5 salariés
Fonds de solidarité,VOLET2,96,384626.30,76,Occitanie,03,6 à 9 salariés
Fonds de solidarité,VOLET2,13,53000.00,76,Occitanie,11,10 à 19 salariés
Fonds de solidarité,VOLET2,30,60000.00,76,Occitanie,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,92,221878.00,52,Pays de la Loire,00,0 salarié
Fonds de solidarité,VOLET2,389,1112260.67,52,Pays de la Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,165,640292.91,52,Pays de la Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET2,47,221347.01,52,Pays de la Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET2,8,37500.00,52,Pays de la Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET2,12,24000.00,52,Pays de la Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,269,695896.75,93,Provence-Alpes-Côte d'Azur,00,0 salarié
Fonds de solidarité,VOLET2,1167,3478927.44,93,Provence-Alpes-Côte d'Azur,01,1 ou 2 salariés
