dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,56861,116868919.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,137846,326905574.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,50073,147228212.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,15917,54815845.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5909,27234841.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1201,7090632.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,77,540725.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,12,60372.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,26323.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,59405,95109386.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,14412,29293022.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,38722,90110904.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12859,35936608.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3707,11523349.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1227,5373080.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,278,1526483.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,16,73634.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,14452,22507936.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,20196,43034090.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,47836,115943988.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,16598,48323201.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4930,16138950.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1592,6723888.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,264,1446000.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,40666.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16163,25023575.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11445,23568335.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,33101,75344918.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,11936,32583851.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3291,10008800.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1041,4475393.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,215,1008656.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,36015.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11704,18206669.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5091,11396181.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,11896,27955735.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4933,14261434.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1372,4555961.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,441,2119152.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,59,381938.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,25664.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3605,5574865.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,25988,54131184.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,77018,183169176.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,29654,83650955.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,9676,29953439.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3346,13587766.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,602,3425205.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,33,154688.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,26842,49726446.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2717,4402815.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,9084,15182314.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3039,5380871.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1002,1996583.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,306,676437.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,45,163160.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,26000.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,9336,13938423.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1834,4014387.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,4338,9446104.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1735,3912084.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,570,1243740.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,212,478978.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,45,127500.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2842,5617900.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,23098,46092841.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,67043,154383949.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,24549,69101939.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7706,23672475.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2495,10155222.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,538,3017877.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,28,98942.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,21500.00,32,Hauts-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,3,3800.00,32,Hauts-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,21483,33211060.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,84418,174996714.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,229287,522844391.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,103675,295161348.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,37889,129419873.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,14104,64671158.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2826,18299850.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,163,929467.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,34,152125.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,9550.00,11,Île-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,13,69700.00,11,Île-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,8,28424.00,11,Île-de-France,53,10 000 salariés et plus
Fonds de solidarité,VOLET1,80052,127868584.00,11,Île-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5660,8847472.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,13620,21638509.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4368,7157922.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1545,2593524.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,426,980812.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,56,183975.00,04,La Réunion,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,13500.00,04,La Réunion,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6388,8796522.00,04,La Réunion,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2322,4308739.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET1,7375,14766982.00,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2643,6027006.00,02,Martinique,02,3 à 5 salariés
Fonds de solidarité,VOLET1,979,2364417.00,02,Martinique,03,6 à 9 salariés
Fonds de solidarité,VOLET1,345,1120276.00,02,Martinique,11,10 à 19 salariés
Fonds de solidarité,VOLET1,72,344891.00,02,Martinique,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,29000.00,02,Martinique,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4967,7291011.00,02,Martinique,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1044,2373595.00,06,Mayotte,00,0 salarié
Fonds de solidarité,VOLET1,729,1865532.00,06,Mayotte,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,253,572692.00,06,Mayotte,02,3 à 5 salariés
