dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,59214,18113,126453640.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,143549,45230,360883340.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,52749,17478,169619807.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,17101,5915,67779439.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,6640,2649,39329631.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1441,699,13955889.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,104,61,1917971.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,17,12,829179.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,3,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,62977,19609,103871576.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,15027,4621,31944814.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,40343,12927,100144682.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,13609,4623,42011038.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4011,1433,14739186.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1397,601,7896353.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,349,183,3210992.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,19,10,248855.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,15097,4827,24179290.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,21015,6313,47720775.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,49827,15860,129634187.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,17512,6108,56478663.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5284,1978,20420430.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1774,756,9672573.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,314,170,3166838.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,7,156588.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16740,5409,26599642.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11862,3654,25415598.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,34339,11194,82880095.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12517,4370,37458717.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3475,1279,12067590.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1177,507,6799642.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,252,131,2071243.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,10,5,180426.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,12157,3852,19354390.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5377,1446,12987042.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,12510,3613,31661164.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5281,1636,17223766.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1489,534,5838405.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,518,224,3226313.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,77,48,793283.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,4,158706.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3785,1185,5934816.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,27022,8755,58440592.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,80061,26818,201204243.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,31124,10766,96236860.00,44,Grand Est,02,3 à 5 salariés
