dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,90038,18907,287272129.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,220065,47280,897144595.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,88780,18603,521192456.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,32902,6563,286672085.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,16279,3209,267464316.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,5038,1154,194710007.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,661,172,54689847.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,158,53,19770771.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,37,15,4832837.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,45,13,4995698.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,10,4,1801500.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,8,4,210500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,98423,20809,215399422.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,22322,4817,71100534.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,60988,13539,246222578.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22384,4956,124852493.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7408,1614,56762271.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3417,713,49058289.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1208,276,38340207.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,97,27,5798524.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,15,6,1548414.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,21328,5041,43058288.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,32237,6469,118971163.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,76515,16410,333400582.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,29528,6435,173422736.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,10065,2217,83331631.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4606,975,67398412.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1389,323,53067872.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,100,34,7242972.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,24,9,2610856.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,3,774082.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,7,4,1075877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,23186,5593,46966693.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,17385,3772,55067994.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,50729,11652,196294312.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,20072,4634,108801577.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6160,1419,46171202.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2837,611,42517015.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,836,198,26690531.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,59,18,4869243.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16624,3958,33133622.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9480,1531,37730417.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,21089,3836,88487863.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9742,1766,58130262.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3197,600,27298421.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1419,280,24926407.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,354,83,15713480.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,52,12,3297768.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5806,1239,11056997.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,41563,9381,135212043.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,124353,28618,504191246.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,51700,11586,287690128.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,19260,4070,147910499.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,9160,1773,132775278.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2639,592,93970700.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,217,70,19897579.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,31,11,1801065.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,13,6,2201929.00,44,Grand Est,32,250 à 499 salariés
