dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET2,136,302000.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET2,737,1719308.40,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,302,904211.58,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET2,81,299859.09,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET2,10,36500.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET2,4,15500.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET2,26,52000.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,24,54000.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET2,229,534990.66,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,94,295891.77,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET2,19,78500.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET2,4,18500.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET2,4,8000.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,71,158393.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET2,334,826033.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,111,357000.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET2,33,125545.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET2,6,23850.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET2,8,16000.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,39,91500.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET2,269,636821.59,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,91,275500.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET2,28,107000.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET2,11,23500.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,30,69000.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET2,107,277336.66,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,55,171500.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET2,14,56500.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET2,3,12000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET2,7,14000.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,64,139000.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET2,388,893213.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,137,402000.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET2,50,195474.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET2,12,43500.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET2,11,22000.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,21,46500.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET2,121,276500.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,62,179200.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET2,16,52495.14,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET2,9,34500.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET2,23,50500.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,4,9500.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET2,15,34500.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,4,12500.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET2,8,29500.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET2,49,111500.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET2,383,890500.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,175,524000.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET2,49,191377.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET2,14,55000.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET2,7,15500.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,18,39000.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET2,145,354000.00,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,73,210500.00,02,Martinique,02,3 à 5 salariés
Fonds de solidarité,VOLET2,27,97500.00,02,Martinique,03,6 à 9 salariés
Fonds de solidarité,VOLET2,9,18000.00,02,Martinique,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,67,149000.00,28,Normandie,00,0 salarié
Fonds de solidarité,VOLET2,267,611981.79,28,Normandie,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,99,304121.81,28,Normandie,02,3 à 5 salariés
Fonds de solidarité,VOLET2,28,92441.00,28,Normandie,03,6 à 9 salariés
Fonds de solidarité,VOLET2,6,21000.00,28,Normandie,11,10 à 19 salariés
Fonds de solidarité,VOLET2,177,400713.00,75,Nouvelle-Aquitaine,00,0 salarié
Fonds de solidarité,VOLET2,696,1681416.83,75,Nouvelle-Aquitaine,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,255,779900.00,75,Nouvelle-Aquitaine,02,3 à 5 salariés
Fonds de solidarité,VOLET2,80,301000.00,75,Nouvelle-Aquitaine,03,6 à 9 salariés
Fonds de solidarité,VOLET2,14,53883.20,75,Nouvelle-Aquitaine,11,10 à 19 salariés
Fonds de solidarité,VOLET2,16,33500.00,75,Nouvelle-Aquitaine,NN,Etablissement non employeur
