dispositif,volet,nombre_aides,montant_total,reg,libelle_region,code_categorie_juridique,libelle_categorie_juridique
Fonds de solidarité,VOLET2,1707,4286914.49,84,Auvergne-Rhône-Alpes,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,6,26216.00,84,Auvergne-Rhône-Alpes,52,Société en nom collectif
Fonds de solidarité,VOLET2,1282,6764472.71,84,Auvergne-Rhône-Alpes,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,4,12500.00,84,Auvergne-Rhône-Alpes,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,882,4128790.54,84,Auvergne-Rhône-Alpes,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,20,44998.41,84,Auvergne-Rhône-Alpes,65,Société civile
Fonds de solidarité,VOLET2,48,221070.31,84,Auvergne-Rhône-Alpes,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,265,905212.47,27,Bourgogne-Franche-Comté,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,5,19000.00,27,Bourgogne-Franche-Comté,52,Société en nom collectif
Fonds de solidarité,VOLET2,456,2744003.28,27,Bourgogne-Franche-Comté,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,215,1325466.34,27,Bourgogne-Franche-Comté,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,10,31950.00,27,Bourgogne-Franche-Comté,65,Société civile
Fonds de solidarité,VOLET2,8,26250.00,27,Bourgogne-Franche-Comté,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,286,996376.49,53,Bretagne,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,7,22500.00,53,Bretagne,52,Société en nom collectif
Fonds de solidarité,VOLET2,647,5193950.22,53,Bretagne,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,186,1235955.93,53,Bretagne,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,18,44471.00,53,Bretagne,65,Société civile
Fonds de solidarité,VOLET2,11,44309.04,53,Bretagne,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,228,700413.14,24,Centre-Val de Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,3,13236.03,24,Centre-Val de Loire,52,Société en nom collectif
Fonds de solidarité,VOLET2,439,2689998.61,24,Centre-Val de Loire,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,197,1050686.27,24,Centre-Val de Loire,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,13,30500.00,24,Centre-Val de Loire,65,Société civile
Fonds de solidarité,VOLET2,13,58250.00,24,Centre-Val de Loire,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,130,313001.13,94,Corse,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,142,498516.96,94,Corse,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,121,379045.60,94,Corse,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,4,8000.00,94,Corse,65,Société civile
Fonds de solidarité,VOLET2,441,1300749.11,44,Grand Est,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,10,50000.00,44,Grand Est,52,Société en nom collectif
Fonds de solidarité,VOLET2,819,5354648.45,44,Grand Est,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,4,15500.00,44,Grand Est,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,548,2974242.32,44,Grand Est,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,18,70360.00,44,Grand Est,65,Société civile
Fonds de solidarité,VOLET2,21,75432.00,44,Grand Est,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,591,1547372.32,01,Guadeloupe,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,293,1590068.04,01,Guadeloupe,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,275,928520.72,01,Guadeloupe,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,8,19000.00,01,Guadeloupe,65,Société civile
Fonds de solidarité,VOLET2,21,53623.85,01,Guadeloupe,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,481,1758556.94,03,Guyane,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,191,1158797.39,03,Guyane,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,272,1328145.19,03,Guyane,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,7,23519.00,03,Guyane,65,Société civile
Fonds de solidarité,VOLET2,20,122181.23,03,Guyane,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,762,2278051.35,32,Hauts-de-France,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,6,30176.00,32,Hauts-de-France,52,Société en nom collectif
Fonds de solidarité,VOLET2,996,6372799.81,32,Hauts-de-France,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,722,3980122.37,32,Hauts-de-France,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,7,17760.00,32,Hauts-de-France,65,Société civile
Fonds de solidarité,VOLET2,32,177011.07,32,Hauts-de-France,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,10489,31159641.50,11,Île-de-France,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,4,8100.00,11,Île-de-France,21,Indivision
Fonds de solidarité,VOLET2,3,15500.00,11,Île-de-France,22,Société créée de fait
Fonds de solidarité,VOLET2,55,424009.00,11,Île-de-France,52,Société en nom collectif
Fonds de solidarité,VOLET2,6950,35597073.29,11,Île-de-France,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,23,253000.00,11,Île-de-France,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,6812,29488918.34,11,Île-de-France,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,68,197070.00,11,Île-de-France,65,Société civile
Fonds de solidarité,VOLET2,137,692707.46,11,Île-de-France,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,140,330741.16,04,La Réunion,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,177,553954.21,04,La Réunion,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,51,164677.00,04,La Réunion,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,6,14285.75,04,La Réunion,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,175,444150.00,02,Martinique,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,248,737482.59,02,Martinique,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,183,468744.35,02,Martinique,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,9,28421.00,02,Martinique,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,117,487784.00,06,Mayotte,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,35,148436.39,06,Mayotte,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,8,46020.00,06,Mayotte,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,281,962768.30,28,Normandie,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,484,2953810.53,28,Normandie,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,291,2022164.29,28,Normandie,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,11,47500.00,28,Normandie,65,Société civile
Fonds de solidarité,VOLET2,20,81105.00,28,Normandie,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,444,1322392.80,75,Nouvelle-Aquitaine,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,7,42254.00,75,Nouvelle-Aquitaine,52,Société en nom collectif
Fonds de solidarité,VOLET2,1181,7720488.19,75,Nouvelle-Aquitaine,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,634,3637090.36,75,Nouvelle-Aquitaine,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,48,185078.00,75,Nouvelle-Aquitaine,65,Société civile
Fonds de solidarité,VOLET2,43,191227.77,75,Nouvelle-Aquitaine,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,931,2554538.79,76,Occitanie,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,3,12702.00,76,Occitanie,22,Société créée de fait
Fonds de solidarité,VOLET2,6,22500.00,76,Occitanie,52,Société en nom collectif
Fonds de solidarité,VOLET2,1329,7953593.54,76,Occitanie,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,3,57000.00,76,Occitanie,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,942,5112684.28,76,Occitanie,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,35,111206.00,76,Occitanie,65,Société civile
Fonds de solidarité,VOLET2,41,154152.23,76,Occitanie,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,255,648350.00,52,Pays de la Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,4,9500.00,52,Pays de la Loire,52,Société en nom collectif
Fonds de solidarité,VOLET2,612,3653940.84,52,Pays de la Loire,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,3,60000.00,52,Pays de la Loire,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,217,911096.11,52,Pays de la Loire,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,18,60500.00,52,Pays de la Loire,65,Société civile
Fonds de solidarité,VOLET2,9,34670.00,52,Pays de la Loire,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,1376,3483754.28,93,Provence-Alpes-Côte d'Azur,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,3,7571.16,93,Provence-Alpes-Côte d'Azur,22,Société créée de fait
Fonds de solidarité,VOLET2,12,47560.00,93,Provence-Alpes-Côte d'Azur,52,Société en nom collectif
Fonds de solidarité,VOLET2,1563,7975645.55,93,Provence-Alpes-Côte d'Azur,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,3,7500.00,93,Provence-Alpes-Côte d'Azur,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,1509,7035240.06,93,Provence-Alpes-Côte d'Azur,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,19,55345.28,93,Provence-Alpes-Côte d'Azur,65,Société civile
Fonds de solidarité,VOLET2,80,360788.23,93,Provence-Alpes-Côte d'Azur,92,Association loi 1901 ou assimilé
