dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,41557,60005908.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,98699,144580644.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,33594,49722317.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,9599,14258742.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2373,3525471.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,247,365593.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,13500.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,6,9000.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,44693,60469968.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10525,15199644.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,27791,40723897.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,8809,13072044.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2333,3465989.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,483,713623.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,47,70500.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7,10500.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10971,14445080.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,14465,20848372.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,33651,49338989.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10828,16089261.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2875,4272615.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,596,888092.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,43,63953.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,12492,16601570.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8418,12174184.00,24,Centre-Val de Loire,00,0 salarié
