dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,code_categorie_juridique,libelle_categorie_juridique
Fonds de solidarité,VOLET1,518989,151765,818741009.00,84,Auvergne-Rhône-Alpes,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,405,128,707165.00,84,Auvergne-Rhône-Alpes,21,Indivision
Fonds de solidarité,VOLET1,622,167,1798874.00,84,Auvergne-Rhône-Alpes,22,Société créée de fait
Fonds de solidarité,VOLET1,10,3,13788.00,84,Auvergne-Rhône-Alpes,23,Société en participation
Fonds de solidarité,VOLET1,20,5,41453.00,84,Auvergne-Rhône-Alpes,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,15,7,481608.00,84,Auvergne-Rhône-Alpes,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,2009,565,8733494.00,84,Auvergne-Rhône-Alpes,52,Société en nom collectif
Fonds de solidarité,VOLET1,48,15,432991.00,84,Auvergne-Rhône-Alpes,53,Société en commandite
Fonds de solidarité,VOLET1,207677,61760,658692094.00,84,Auvergne-Rhône-Alpes,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,463,187,4863668.00,84,Auvergne-Rhône-Alpes,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,21,11,296778.00,84,Auvergne-Rhône-Alpes,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,109480,31334,352509054.00,84,Auvergne-Rhône-Alpes,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,82,27,182993.00,84,Auvergne-Rhône-Alpes,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,6076,2610,11531721.00,84,Auvergne-Rhône-Alpes,65,Société civile
Fonds de solidarité,VOLET1,178,62,881626.00,84,Auvergne-Rhône-Alpes,84,Organisme professionnel
Fonds de solidarité,VOLET1,14424,3731,37789907.00,84,Auvergne-Rhône-Alpes,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,11,4,40869.00,84,Auvergne-Rhône-Alpes,93,Fondation
Fonds de solidarité,VOLET1,121986,37118,190833929.00,27,Bourgogne-Franche-Comté,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,81,22,161101.00,27,Bourgogne-Franche-Comté,21,Indivision
Fonds de solidarité,VOLET1,59,22,139782.00,27,Bourgogne-Franche-Comté,22,Société créée de fait
Fonds de solidarité,VOLET1,12,4,22477.00,27,Bourgogne-Franche-Comté,23,Société en participation
Fonds de solidarité,VOLET1,18,5,44000.00,27,Bourgogne-Franche-Comté,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,621,159,2166205.00,27,Bourgogne-Franche-Comté,52,Société en nom collectif
Fonds de solidarité,VOLET1,55380,16967,168533716.00,27,Bourgogne-Franche-Comté,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,124,48,1412159.00,27,Bourgogne-Franche-Comté,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,13,4,71377.00,27,Bourgogne-Franche-Comté,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,20730,6191,63910859.00,27,Bourgogne-Franche-Comté,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,29,8,66181.00,27,Bourgogne-Franche-Comté,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,2469,1051,5227520.00,27,Bourgogne-Franche-Comté,65,Société civile
Fonds de solidarité,VOLET1,28,8,56891.00,27,Bourgogne-Franche-Comté,84,Organisme professionnel
Fonds de solidarité,VOLET1,3712,984,9500101.00,27,Bourgogne-Franche-Comté,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,148720,47232,238334954.00,53,Bretagne,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,86,31,130418.00,53,Bretagne,21,Indivision
Fonds de solidarité,VOLET1,134,41,353805.00,53,Bretagne,22,Société créée de fait
Fonds de solidarité,VOLET1,2297,603,10342008.00,53,Bretagne,52,Société en nom collectif
Fonds de solidarité,VOLET1,10,3,20815.00,53,Bretagne,53,Société en commandite
Fonds de solidarité,VOLET1,77628,23577,248746514.00,53,Bretagne,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,112,42,1096064.00,53,Bretagne,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,9,5,39000.00,53,Bretagne,56,Société anonyme à directoire
