dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,50887,93565246.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,123520,255792503.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,44045,107339751.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,13295,35653982.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4374,15712667.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,735,3445778.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,29,110989.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8,20372.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,26323.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,52114,78116921.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,12969,23871597.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,34883,70540994.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,11399,26249065.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3157,7762121.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,936,3231152.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,147,634979.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,11,32134.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,12986,19081654.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,18222,34626454.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,43000,89731797.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,14676,35658213.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4136,10743705.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1154,3639829.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,144,625285.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,14629,21396519.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10421,19551308.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,30155,61184259.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10719,24976193.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2844,6893026.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,785,2574611.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,121,398105.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3,3849.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10602,15644430.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,4508,8494949.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,10656,21539107.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4305,10062914.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1137,2864890.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,313,1140173.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,32,183575.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3238,4746947.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,22933,42062886.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,67867,136986892.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,25966,60103548.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8249,20357476.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2596,8498231.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,349,1665615.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,16,46050.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,22024,34474470.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2609,4088381.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,8747,13969445.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2947,4992986.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,956,1749060.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,282,563999.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,38,118660.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,16000.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8781,12691748.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1772,3839015.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,4199,8906566.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1676,3690324.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,559,1200012.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,206,456987.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,44,117500.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2739,5350230.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,21018,38423880.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,60771,123911710.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,21960,52312742.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6723,16861887.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1997,6634977.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,331,1496402.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,21,54953.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,21500.00,32,Hauts-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,3,3800.00,32,Hauts-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,19325,28284762.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,77016,146541025.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,208624,424926699.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,92651,222101664.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,32911,92510718.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,11146,41629170.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1793,10166722.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,106,566964.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,22,40625.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,4,6000.00,11,Île-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,10,39700.00,11,Île-de-France,32,250 à 499 salariés
