dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,99618,18982,324256711.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,245954,47448,1026310121.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,101468,18685,616427655.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,38491,6623,351035542.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,20029,3257,344603350.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,6580,1196,267597232.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,957,189,83779233.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,243,61,30984834.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,59,15,8031102.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,71,16,8607084.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,21,6,3755337.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,11,5,810500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,109838,21085,251029480.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,24498,4844,79673854.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,67425,13590,277035776.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,25323,4990,146196526.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8593,1636,69517443.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4211,730,63767052.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1517,282,50241598.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,141,29,9139415.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,23,7,2649587.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,23309,5114,47545768.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,35414,6494,131775740.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,84678,16450,372588959.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,33410,6479,201964604.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,11675,2234,102438957.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5603,985,85037930.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1703,333,67885059.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,135,35,10086433.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,42,10,4638210.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,3,966340.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,10,5,1675877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,25182,5651,51293964.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,19067,3795,61510741.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,56301,11713,221983813.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22664,4658,128154914.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7096,1430,56460193.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3548,621,57049192.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1052,207,36230243.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,103,19,10019061.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,9,3,970700.00,24,Centre-Val de Loire,22,100 à 199 salariés
Fonds de solidarité,VOLET1,18107,4011,36167698.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10471,1533,42448128.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,23183,3851,98684536.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10817,1770,65723142.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3574,601,31384131.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1646,282,30551000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,437,85,21523031.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,66,12,4831478.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6294,1249,12086649.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,46399,9467,154428890.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,139783,28826,583374921.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,59142,11709,345357147.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,22654,4117,183881044.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,11459,1807,179919100.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3502,622,131755894.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,348,75,32015140.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,49,14,3572363.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,17,6,3001929.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,51357,11629,132617915.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3882,792,8395622.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,12990,2795,32284899.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4490,1039,16054651.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1652,393,9759465.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,611,128,6615689.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,169,33,8437526.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,28,6,1198077.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,21,6,2268205.00,01,Guadeloupe,22,100 à 199 salariés
