dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,98625,18964,321887947.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,242754,47422,1017888200.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,99610,18672,606617927.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,37699,6619,343753840.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,19404,3255,334915379.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,6337,1190,257509969.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,912,189,79706473.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,232,61,29736905.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,54,15,7696241.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,67,16,7989724.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,19,5,3403000.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,11,5,810500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,108893,20992,249769991.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,24256,4837,78925629.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,66561,13578,274859115.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,24891,4984,144015674.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8423,1632,68254641.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4086,726,62556465.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1456,281,48324281.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,135,29,8867123.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,22,7,2449587.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,23075,5088,47251782.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,35096,6487,131248141.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,83601,16444,370105046.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,32883,6478,199337278.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,11404,2233,99598257.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5461,984,82982396.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1662,332,65731762.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,130,35,9622557.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,37,10,3834827.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,3,966340.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,10,5,1675877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,24981,5629,51073171.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,18885,3785,61182874.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,55639,11699,220582404.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22316,4652,126551370.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6955,1428,55196344.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3415,619,54617157.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1016,205,33891915.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,93,19,8921186.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,17916,3985,35910138.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10407,1533,42279391.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,23009,3850,98150980.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10712,1770,65344830.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3539,601,31071972.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1630,282,30238467.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,428,85,20941731.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,64,12,4757318.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6251,1245,12051550.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,45870,9428,153325336.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,137676,28737,576715080.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,58010,11651,338341557.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,22136,4098,179464232.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,11107,1802,173914915.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3366,620,127331182.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,325,75,30064537.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,49,14,3572363.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,16,6,2801929.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,50521,11495,130969310.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3778,785,8192038.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,12562,2780,31287817.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4321,1036,15155874.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1563,387,8821371.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,572,126,6005373.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,155,32,7376121.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,25,6,1168470.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,17,6,1888162.00,01,Guadeloupe,22,100 à 199 salariés
Fonds de solidarité,VOLET1,13851,2672,22103123.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2399,373,5582248.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,5791,955,14080842.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2242,410,6498588.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,784,148,3011301.00,03,Guyane,03,6 à 9 salariés
