dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,63840,18425,148889594.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,155271,46067,437147271.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,58347,17955,218199628.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,19602,6178,95628647.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,8153,2899,67113809.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2023,916,36410162.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,168,97,7461645.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,33,24,2659389.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,5,4,231500.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,10,3,375552.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,3,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,67852,20035,116162884.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,16063,4680,37240146.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,43460,13153,120160800.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,14892,4737,52778334.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4493,1508,19845484.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1688,651,12964633.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,502,244,7756468.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,28,14,711668.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,3,186081.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,15998,4917,26535988.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,22584,6377,57292795.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,53786,16116,158299877.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,19290,6260,72461162.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5972,2085,28077381.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2249,891,17924506.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,493,254,9733941.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,16,13,747201.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4,3,240476.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,17631,5497,29328291.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,12679,3695,29529188.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,36891,11375,99180529.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,13690,4461,47509821.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3870,1324,16684980.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1426,546,11582036.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,342,159,5036940.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,21,13,857997.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,12770,3883,20942361.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5970,1478,16508292.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,13677,3703,39126717.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5929,1698,22690918.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1754,571,8674881.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,645,254,5352775.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,123,62,2170008.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,11,5,530191.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4051,1197,6563864.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,29144,9013,68660752.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,86617,27532,240807559.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,34065,11066,120790383.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,11660,3852,52747601.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4570,1628,37339848.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1023,478,18967945.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,65,41,3206934.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6,3,122146.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,3,3,211500.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,31064,10729,62819884.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2862,773,4936526.00,01,Guadeloupe,00,0 salarié
