dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,32206,46766535.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,78948,116123615.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,26743,39717950.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7268,10823653.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1485,2213995.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,99,145951.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,13500.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5,7500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,34905,47735308.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8320,12084271.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,22821,33564336.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,7151,10636341.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1752,2611044.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,317,469136.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,23,34500.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,7500.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8724,11656893.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11716,16960403.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,27946,41149842.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9013,13420010.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2237,3331664.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,349,521781.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,25,36953.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,10127,13689679.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,6674,9698003.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,19832,29194247.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,6833,10175239.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1638,2454007.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,246,366415.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,23,34393.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7149,9546288.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2562,3700522.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,6453,9441999.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2605,3858632.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,680,1012763.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,123,183804.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,4,6000.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1841,2482595.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,14789,21453512.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,44366,65218027.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,16457,24480828.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4649,6936622.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,837,1252183.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,49,72691.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,13500.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,14209,19118028.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1477,2143467.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,5298,7812630.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1884,2817059.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,604,902097.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,129,192722.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,7,10500.00,01,Guadeloupe,12,20 à 49 salariés
