dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,57959,121416759.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,140528,342116235.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,51267,156380830.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,16442,59958403.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,6233,31509592.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1306,8947192.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,91,1046166.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,13,70372.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,26323.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,61259,99641811.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,14707,30554312.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,39441,94349934.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,13180,38348407.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3824,12631952.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1296,6138693.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,313,2230040.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,17,170730.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,14728,23221054.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,20527,44819260.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,48673,121235614.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,16988,51538618.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5061,17399920.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1674,7885467.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,281,1836128.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,50666.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16396,25670280.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11622,24311733.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,33634,78546605.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12168,34450836.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3362,10700086.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1098,5263019.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,229,1193283.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,36015.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11901,18731052.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5230,12138886.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,12139,29376573.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5077,15420853.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1428,5101364.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,479,2536397.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,66,537760.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,158706.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3692,5741562.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,26447,55955140.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,78307,190257729.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,30179,87772653.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,9898,32018858.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3480,15664782.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,652,4545968.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,33,154688.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,27558,51850431.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2758,4530172.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,9157,15416743.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3066,5532626.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1019,2108079.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,309,679710.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,49,212357.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,26000.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,9526,14373623.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1849,4078236.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,4374,9538841.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1746,3960433.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,576,1286740.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,216,510115.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,45,127500.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2865,5696249.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,23426,47307431.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,68128,160087074.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,24998,72497127.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7891,25389839.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2628,11940825.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,592,4246585.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,30,226749.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,21500.00,32,Hauts-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,3,3800.00,32,Hauts-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,21869,34149964.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,85838,180595777.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,233171,542358130.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,105685,310576418.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,38902,139244684.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,14796,74283978.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3026,22995641.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,177,1869040.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,36,353625.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,10,167861.00,11,Île-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,13,69700.00,11,Île-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,8,28424.00,11,Île-de-France,53,10 000 salariés et plus
Fonds de solidarité,VOLET1,81619,132076458.00,11,Île-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5688,8931175.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,13668,21834151.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4387,7223422.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1555,2637575.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,430,1026812.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,59,196975.00,04,La Réunion,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,13500.00,04,La Réunion,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6424,8853789.00,04,La Réunion,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2351,4399072.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET1,7452,15080596.00,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2672,6248568.00,02,Martinique,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1003,2542817.00,02,Martinique,03,6 à 9 salariés
Fonds de solidarité,VOLET1,351,1170276.00,02,Martinique,11,10 à 19 salariés
Fonds de solidarité,VOLET1,72,344891.00,02,Martinique,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,71774.00,02,Martinique,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5017,7406897.00,02,Martinique,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1049,2384095.00,06,Mayotte,00,0 salarié
Fonds de solidarité,VOLET1,734,1895132.00,06,Mayotte,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,256,581422.00,06,Mayotte,02,3 à 5 salariés
Fonds de solidarité,VOLET1,75,148500.00,06,Mayotte,03,6 à 9 salariés
Fonds de solidarité,VOLET1,46,139623.00,06,Mayotte,11,10 à 19 salariés
Fonds de solidarité,VOLET1,8,23493.00,06,Mayotte,12,20 à 49 salariés
Fonds de solidarité,VOLET1,16799,36056064.00,28,Normandie,00,0 salarié
Fonds de solidarité,VOLET1,44202,106695463.00,28,Normandie,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,15750,46002811.00,28,Normandie,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4911,16567481.00,28,Normandie,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1570,7417212.00,28,Normandie,11,10 à 19 salariés
Fonds de solidarité,VOLET1,342,2362292.00,28,Normandie,12,20 à 49 salariés
Fonds de solidarité,VOLET1,28,203770.00,28,Normandie,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,13000.00,28,Normandie,22,100 à 199 salariés
Fonds de solidarité,VOLET1,3,21823.00,28,Normandie,31,200 à 249 salariés
Fonds de solidarité,VOLET1,5,24500.00,28,Normandie,32,250 à 499 salariés
Fonds de solidarité,VOLET1,13850,21628801.00,28,Normandie,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,45915,95880550.00,75,Nouvelle-Aquitaine,00,0 salarié
Fonds de solidarité,VOLET1,98040,227710443.00,75,Nouvelle-Aquitaine,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,33290,93686804.00,75,Nouvelle-Aquitaine,02,3 à 5 salariés
Fonds de solidarité,VOLET1,10567,34174001.00,75,Nouvelle-Aquitaine,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3441,15851914.00,75,Nouvelle-Aquitaine,11,10 à 19 salariés
Fonds de solidarité,VOLET1,735,5174268.00,75,Nouvelle-Aquitaine,12,20 à 49 salariés
Fonds de solidarité,VOLET1,37,205157.00,75,Nouvelle-Aquitaine,21,50 à 99 salariés
Fonds de solidarité,VOLET1,12,50060.00,75,Nouvelle-Aquitaine,22,100 à 199 salariés
Fonds de solidarité,VOLET1,8,29000.00,75,Nouvelle-Aquitaine,32,250 à 499 salariés
Fonds de solidarité,VOLET1,36010,55926147.00,75,Nouvelle-Aquitaine,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,55485,117737118.00,76,Occitanie,00,0 salarié
Fonds de solidarité,VOLET1,115835,268024821.00,76,Occitanie,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,37661,109078839.00,76,Occitanie,02,3 à 5 salariés
Fonds de solidarité,VOLET1,11259,37107268.00,76,Occitanie,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3679,17513539.00,76,Occitanie,11,10 à 19 salariés
Fonds de solidarité,VOLET1,656,4504511.00,76,Occitanie,12,20 à 49 salariés
Fonds de solidarité,VOLET1,52,433330.00,76,Occitanie,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4,6000.00,76,Occitanie,22,100 à 199 salariés
Fonds de solidarité,VOLET1,3,2100.00,76,Occitanie,32,250 à 499 salariés
Fonds de solidarité,VOLET1,45096,68463680.00,76,Occitanie,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,20143,42549725.00,52,Pays de la Loire,00,0 salarié
Fonds de solidarité,VOLET1,48984,119403722.00,52,Pays de la Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,18479,54270277.00,52,Pays de la Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5376,17822395.00,52,Pays de la Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1664,8298476.00,52,Pays de la Loire,11,10 à 19 salariés
