dispositif,volet,nombre_aides,montant_total,reg,libelle_region,code_categorie_juridique,libelle_categorie_juridique
Fonds de solidarité,VOLET2,1882,4835901.66,84,Auvergne-Rhône-Alpes,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,7,36216.00,84,Auvergne-Rhône-Alpes,52,Société en nom collectif
Fonds de solidarité,VOLET2,1500,11140857.35,84,Auvergne-Rhône-Alpes,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,4,12500.00,84,Auvergne-Rhône-Alpes,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,1056,6918390.79,84,Auvergne-Rhône-Alpes,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,21,46998.41,84,Auvergne-Rhône-Alpes,65,Société civile
Fonds de solidarité,VOLET2,56,271490.31,84,Auvergne-Rhône-Alpes,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,316,1042987.10,27,Bourgogne-Franche-Comté,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,6,21000.00,27,Bourgogne-Franche-Comté,52,Société en nom collectif
Fonds de solidarité,VOLET2,532,3836269.21,27,Bourgogne-Franche-Comté,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,262,1799569.34,27,Bourgogne-Franche-Comté,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,12,35950.00,27,Bourgogne-Franche-Comté,65,Société civile
Fonds de solidarité,VOLET2,9,36250.00,27,Bourgogne-Franche-Comté,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,302,1148075.84,53,Bretagne,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,7,22500.00,53,Bretagne,52,Société en nom collectif
Fonds de solidarité,VOLET2,743,7603114.00,53,Bretagne,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,214,1796055.85,53,Bretagne,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,18,44471.00,53,Bretagne,65,Société civile
Fonds de solidarité,VOLET2,11,44309.04,53,Bretagne,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,239,779844.09,24,Centre-Val de Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,3,13236.03,24,Centre-Val de Loire,52,Société en nom collectif
Fonds de solidarité,VOLET2,477,3859717.23,24,Centre-Val de Loire,54,Société à responsabilité limitée (SARL)
