dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,98486,18960,321605075.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,242355,47416,1017001826.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,99397,18671,605722665.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,37589,6618,343030411.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,19346,3255,334090839.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,6314,1190,256997904.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,910,189,79467966.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,230,61,29641104.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,54,15,7696241.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,67,16,7989724.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,19,5,3403000.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,11,5,810500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,108750,20977,249611050.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,24222,4835,78849372.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,66476,13578,274669207.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,24833,4983,143754649.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8399,1629,68075080.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4065,726,62401497.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1455,281,48321132.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,133,29,8771336.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,22,7,2449587.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,23040,5084,47169277.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,35064,6487,131176940.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,83458,16443,369822460.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,32820,6478,199065397.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,11386,2233,99441925.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5443,984,82839685.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1658,332,65705431.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,130,35,9622557.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,37,10,3834827.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,3,966340.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,10,5,1675877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,24943,5623,51038174.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,18859,3784,61145522.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,55544,11697,220399209.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22281,4651,126458863.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6939,1428,55104561.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3397,619,54408818.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1014,205,33872491.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,93,19,8921186.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,17898,3980,35896819.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10393,1533,42252021.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,22982,3850,98116535.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10698,1770,65309277.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3535,601,31032358.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1627,282,30212024.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,427,85,20926534.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,64,12,4757318.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6234,1241,12043389.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,45790,9423,153107235.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,137430,28733,576052333.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,57882,11646,337770278.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,22070,4097,179114101.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,11064,1802,173160857.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3343,619,126388649.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,323,75,29998713.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,49,14,3572363.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,16,6,2801929.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,50449,11485,130885920.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3760,781,8163975.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,12485,2778,31070673.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4291,1035,15010990.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1547,387,8543821.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,569,126,5953747.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,154,31,7328366.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,25,6,1168470.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,17,6,1888162.00,01,Guadeloupe,22,100 à 199 salariés
Fonds de solidarité,VOLET1,13772,2658,21997630.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2392,373,5572163.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,5776,954,14056378.00,03,Guyane,01,1 ou 2 salariés
