dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,82254,18852,245793828.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,200350,47099,756685954.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,79822,18499,432410199.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,28961,6493,230944153.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,13877,3160,209543907.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,4132,1133,146475677.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,496,165,40015186.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,116,46,14811457.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,25,13,3118381.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,31,10,3487778.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,3,1400000.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,7,3,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,88525,20707,181572568.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,20337,4791,60183908.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,55655,13494,208033884.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,20140,4914,102792088.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6542,1592,45361170.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2913,701,38510344.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,999,273,29232577.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,85,26,4751429.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,9,6,713342.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,19573,5024,37452502.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,29295,6454,100781588.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,69746,16376,282028639.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,26565,6405,143732384.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8863,2188,65785952.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3899,955,51786849.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1130,315,40984788.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,75,32,5191475.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,18,7,1828446.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,3,774082.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,21344,5577,41182804.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,15879,3760,47016675.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,46574,11605,167339975.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,18159,4605,90277159.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5494,1402,37297153.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2421,597,32733074.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,694,192,20085746.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,43,16,3102549.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,15346,3944,28852312.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8480,1527,31637300.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,18980,3823,74401045.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,8699,1759,48305176.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2838,599,22437015.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1218,275,19324321.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,279,79,10813167.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,37,11,2414270.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5254,1236,9608269.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,37698,9347,113843929.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,112791,28499,420711510.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,46533,11544,238025383.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,17048,4039,119158334.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,7809,1753,103845440.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2173,573,72215865.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,169,64,13898910.00,44,Grand Est,21,50 à 99 salariés
