dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,25671,37379196.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,64572,95322423.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22010,32780424.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5817,8688171.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1185,1772372.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,74,110721.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,7500.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,27730,38157463.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,6683,9758520.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,18884,27844463.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5954,8871037.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1428,2131191.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,258,382315.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,18,27000.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3,4500.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6935,9339554.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9257,13459345.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,22918,33840771.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,7355,10975410.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1791,2678141.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,280,418281.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,18,27000.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7944,10814125.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5291,7704873.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,16263,24017330.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5596,8354314.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1348,2020559.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,202,301721.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,17,25500.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5668,7584053.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1869,2692896.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,4950,7257956.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1990,2953713.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,524,780179.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,98,147000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3,4500.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1307,1775399.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11975,17428248.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,36841,54320565.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,13732,20475165.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3855,5758399.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,684,1023453.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,39,57691.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,7500.00,44,Grand Est,21,50 à 99 salariés
