dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,45814,69816417.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,109136,169485617.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,37837,62692522.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,11139,19937321.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3158,6721938.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,423,1072790.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,18,34666.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,7,19000.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,5,16323.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,6,9000.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,48004,65900614.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11571,17081155.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,30716,45716979.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9823,15071553.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2652,4208349.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,630,1032888.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,85,163366.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,12000.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11778,15433625.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,15897,23093605.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,37163,54317593.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12225,18452731.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3336,5097043.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,791,1239649.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,79,179235.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,13289,17485675.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9302,13910900.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,26602,39839855.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9216,14215020.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2409,3826226.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,558,1026905.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,69,117547.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9631,12652009.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,4047,6266878.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,9464,14628955.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3735,6011298.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,970,1558016.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,214,397651.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,10,23500.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2989,4068641.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,20513,30570571.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,59854,89748926.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22218,33816587.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6854,10538045.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1831,3096761.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,168,402932.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,12,18000.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,19698,26348726.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2518,3805362.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,8422,12793756.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2833,4457036.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,906,1473698.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,259,476507.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,30,63662.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,4,14500.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8328,11646313.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1738,3662617.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,4122,8552993.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1647,3500123.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,542,1112847.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,201,429487.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,42,97500.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2679,5123491.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,18751,28252931.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,53659,82119641.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,18979,30655018.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5670,9273944.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1455,2764825.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,183,451210.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,18,24953.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,3800.00,32,Hauts-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,17441,22980100.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,70254,114187781.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,189242,311308883.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,81953,144291258.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,28120,55286566.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,8565,21551801.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1022,4167659.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,63,235526.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,21,30625.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,4,6000.00,11,Île-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,6,9000.00,11,Île-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,6,9000.00,11,Île-de-France,53,10 000 salariés et plus
Fonds de solidarité,VOLET1,68043,95176880.00,11,Île-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5365,7923208.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,13073,19619357.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4243,6461353.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1499,2303508.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,379,641012.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,41,95725.00,04,La Réunion,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,13500.00,04,La Réunion,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6067,8185779.00,04,La Réunion,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1990,2994960.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET1,6301,9696695.00,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2231,3489601.00,02,Martinique,02,3 à 5 salariés
Fonds de solidarité,VOLET1,829,1294848.00,02,Martinique,03,6 à 9 salariés
Fonds de solidarité,VOLET1,255,421100.00,02,Martinique,11,10 à 19 salariés
Fonds de solidarité,VOLET1,31,63500.00,02,Martinique,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,9000.00,02,Martinique,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4240,5678799.00,02,Martinique,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,969,1986946.00,06,Mayotte,00,0 salarié
Fonds de solidarité,VOLET1,663,1440855.00,06,Mayotte,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,239,513148.00,06,Mayotte,02,3 à 5 salariés
Fonds de solidarité,VOLET1,74,147000.00,06,Mayotte,03,6 à 9 salariés
Fonds de solidarité,VOLET1,43,109623.00,06,Mayotte,11,10 à 19 salariés
Fonds de solidarité,VOLET1,5,15495.00,06,Mayotte,12,20 à 49 salariés
Fonds de solidarité,VOLET1,13239,19831068.00,28,Normandie,00,0 salarié
Fonds de solidarité,VOLET1,34373,51326085.00,28,Normandie,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,11677,18019780.00,28,Normandie,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3318,5292822.00,28,Normandie,03,6 à 9 salariés
Fonds de solidarité,VOLET1,772,1311581.00,28,Normandie,11,10 à 19 salariés
Fonds de solidarité,VOLET1,116,293053.00,28,Normandie,12,20 à 49 salariés
Fonds de solidarité,VOLET1,14,30729.00,28,Normandie,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4,14500.00,28,Normandie,32,250 à 499 salariés
Fonds de solidarité,VOLET1,11206,14725035.00,28,Normandie,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,36475,53999469.00,75,Nouvelle-Aquitaine,00,0 salarié
Fonds de solidarité,VOLET1,77471,115478616.00,75,Nouvelle-Aquitaine,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,25158,38283893.00,75,Nouvelle-Aquitaine,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7353,11350901.00,75,Nouvelle-Aquitaine,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1725,2833986.00,75,Nouvelle-Aquitaine,11,10 à 19 salariés
Fonds de solidarité,VOLET1,233,455575.00,75,Nouvelle-Aquitaine,12,20 à 49 salariés
Fonds de solidarité,VOLET1,16,41000.00,75,Nouvelle-Aquitaine,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5,6070.00,75,Nouvelle-Aquitaine,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,19000.00,75,Nouvelle-Aquitaine,32,250 à 499 salariés
Fonds de solidarité,VOLET1,29404,39205954.00,75,Nouvelle-Aquitaine,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,44085,67557341.00,76,Occitanie,00,0 salarié
Fonds de solidarité,VOLET1,91712,141225252.00,76,Occitanie,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,28562,46364742.00,76,Occitanie,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7992,13673321.00,76,Occitanie,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1980,3815676.00,76,Occitanie,11,10 à 19 salariés
Fonds de solidarité,VOLET1,174,386579.00,76,Occitanie,12,20 à 49 salariés
Fonds de solidarité,VOLET1,25,63000.00,76,Occitanie,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,2100.00,76,Occitanie,32,250 à 499 salariés
Fonds de solidarité,VOLET1,36650,48774349.00,76,Occitanie,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,15983,23555173.00,52,Pays de la Loire,00,0 salarié
Fonds de solidarité,VOLET1,38129,56145759.00,52,Pays de la Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,13657,20383202.00,52,Pays de la Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3684,5757047.00,52,Pays de la Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,811,1292794.00,52,Pays de la Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,102,232801.00,52,Pays de la Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,12000.00,52,Pays de la Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,984.00,52,Pays de la Loire,42,1 000 à 1 999 salariés
