dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET2,255,730813.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET2,1294,5467549.78,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,547,3836019.19,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET2,182,1746262.64,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET2,58,731367.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET2,13,190500.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET2,67,143188.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,77,250562.09,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET2,420,2017077.70,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,187,1295148.88,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET2,50,521341.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET2,14,243391.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET2,24,57500.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,129,612901.38,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET2,504,2338672.77,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,217,2044794.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET2,84,1399826.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET2,29,514547.16,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET2,4,97000.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET2,24,50621.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,67,230167.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET2,390,1608893.89,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,158,1109562.24,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET2,67,842164.59,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET2,18,281461.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET2,6,137000.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET2,22,53500.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,54,161669.13,94,Corse,00,0 salarié
Fonds de solidarité,VOLET2,150,528559.56,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,67,308748.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET2,14,60000.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET2,4,22000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET2,20,40000.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,149,583493.72,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET2,741,3152132.43,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,348,2618450.94,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET2,129,1466470.71,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET2,47,682555.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET2,6,99000.00,44,Grand Est,12,20 à 49 salariés
