dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,99194,18973,323317522.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,244528,47432,1022619395.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,100663,18678,612112111.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,38144,6622,347488743.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,19770,3255,340110014.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,6463,1193,262241621.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,933,189,81338692.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,239,61,30318004.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,54,15,7696241.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,69,16,8389724.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,20,6,3555337.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,11,5,810500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,109430,21048,250404705.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,24404,4841,79254930.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,67086,13584,276122806.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,25147,4988,145382795.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8528,1635,69085604.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4164,727,63190277.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1494,282,49702724.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,139,29,9091634.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,22,7,2449587.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,23205,5101,47413840.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,35297,6491,131609564.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,84275,16449,371546126.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,33211,6479,201047179.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,11573,2233,101296065.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5533,984,84212818.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1685,332,66943914.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,133,35,9876939.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,40,10,4434827.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,3,966340.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,10,5,1675877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,25104,5640,51173051.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,18999,3793,61396039.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,56013,11706,221280167.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22533,4655,127497021.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7036,1429,55772671.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3489,619,56072746.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1037,207,34969235.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,99,19,9435462.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,18039,3998,36044362.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10447,1533,42397890.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,23124,3850,98486576.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10775,1770,65559478.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3560,601,31305370.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1634,282,30266399.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,434,85,21304786.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,64,12,4757318.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6268,1247,12064493.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,46167,9446,153907740.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,138778,28777,580281584.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,58631,11676,341833433.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,22445,4110,181920789.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,11289,1804,176570261.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3433,621,129474272.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,337,75,31344402.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,49,14,3572363.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,17,6,3001929.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,50936,11558,131671606.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3848,787,8333436.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,12834,2787,31930228.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4435,1039,15755488.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1618,388,9308871.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,598,126,6507351.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,163,32,8004833.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,28,6,1198077.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,20,6,2197518.00,01,Guadeloupe,22,100 à 199 salariés
Fonds de solidarité,VOLET1,14144,2699,22532650.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2426,374,5622748.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,5854,957,14188727.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2262,410,6551456.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,797,148,3072850.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,326,59,1899667.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,86,14,1379576.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,4084,576,7656238.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,38053,7458,112325917.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,114562,22727,442271926.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,47077,9048,265676843.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,16921,3209,129495136.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,8036,1379,118321689.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3189,614,109833497.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,291,61,22428335.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,72,21,8590485.00,32,Hauts-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,20,8,3649753.00,32,Hauts-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,26,9,2615418.00,32,Hauts-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,21,6,1786401.00,32,Hauts-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,22,6,3561828.00,32,Hauts-de-France,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,33903,7276,66667926.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,147131,24791,465129084.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,397015,70850,1530664995.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,200659,34216,1230248379.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,88791,13772,836530766.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,46780,6958,827231506.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,15216,2552,672201349.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1760,365,172414784.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,671,179,98613843.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,138,36,21189444.00,11,Île-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,297,83,47628341.00,11,Île-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,132,41,23817156.00,11,Île-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,80,21,14427849.00,11,Île-de-France,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,42,12,7783068.00,11,Île-de-France,51,2 000 à 4 999 salariés
Fonds de solidarité,VOLET1,132065,23124,264482886.00,11,Île-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,7875,1911,15920011.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,17670,4978,39455311.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5956,1890,19444508.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2489,740,14442051.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1061,230,15453423.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,287,69,10846645.00,04,La Réunion,12,20 à 49 salariés
Fonds de solidarité,VOLET1,66,16,3710137.00,04,La Réunion,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11,4,1049587.00,04,La Réunion,22,100 à 199 salariés
Fonds de solidarité,VOLET1,8514,2126,12371933.00,04,La Réunion,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3347,694,8198617.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET1,10233,2236,28763105.00,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3792,956,15602942.00,02,Martinique,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1465,375,7472614.00,02,Martinique,03,6 à 9 salariés
Fonds de solidarité,VOLET1,666,152,6432353.00,02,Martinique,11,10 à 19 salariés
Fonds de solidarité,VOLET1,209,51,4812829.00,02,Martinique,12,20 à 49 salariés
Fonds de solidarité,VOLET1,26,7,1214688.00,02,Martinique,21,50 à 99 salariés
Fonds de solidarité,VOLET1,7259,1454,11175505.00,02,Martinique,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1342,241,4459040.00,06,Mayotte,00,0 salarié
Fonds de solidarité,VOLET1,941,138,2616779.00,06,Mayotte,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,330,64,996868.00,06,Mayotte,02,3 à 5 salariés
Fonds de solidarité,VOLET1,93,23,295835.00,06,Mayotte,03,6 à 9 salariés
Fonds de solidarité,VOLET1,54,9,194787.00,06,Mayotte,11,10 à 19 salariés
Fonds de solidarité,VOLET1,22,4,173598.00,06,Mayotte,12,20 à 49 salariés
Fonds de solidarité,VOLET1,4,4,7364.00,06,Mayotte,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,27565,5230,92198247.00,28,Normandie,00,0 salarié
Fonds de solidarité,VOLET1,74314,15094,304556028.00,28,Normandie,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,29630,5781,170326808.00,28,Normandie,02,3 à 5 salariés
Fonds de solidarité,VOLET1,10723,2023,88353620.00,28,Normandie,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5009,842,76595564.00,28,Normandie,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1762,324,62678874.00,28,Normandie,12,20 à 49 salariés
Fonds de solidarité,VOLET1,191,39,12089990.00,28,Normandie,21,50 à 99 salariés
Fonds de solidarité,VOLET1,47,14,6086260.00,28,Normandie,22,100 à 199 salariés
Fonds de solidarité,VOLET1,14,3,538013.00,28,Normandie,31,200 à 249 salariés
Fonds de solidarité,VOLET1,20,3,977695.00,28,Normandie,32,250 à 499 salariés
Fonds de solidarité,VOLET1,21022,4658,41997336.00,28,Normandie,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,79476,14982,278516458.00,75,Nouvelle-Aquitaine,00,0 salarié
Fonds de solidarité,VOLET1,166157,35003,673971128.00,75,Nouvelle-Aquitaine,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,63413,13020,366012749.00,75,Nouvelle-Aquitaine,02,3 à 5 salariés
