dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,code_categorie_juridique,libelle_categorie_juridique
Fonds de solidarité,VOLET1,648521,154806,1153531301.00,84,Auvergne-Rhône-Alpes,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,559,153,1330762.00,84,Auvergne-Rhône-Alpes,21,Indivision
Fonds de solidarité,VOLET1,865,174,3503869.00,84,Auvergne-Rhône-Alpes,22,Société créée de fait
Fonds de solidarité,VOLET1,10,3,13788.00,84,Auvergne-Rhône-Alpes,23,Société en participation
Fonds de solidarité,VOLET1,25,5,49027.00,84,Auvergne-Rhône-Alpes,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,28,8,914046.00,84,Auvergne-Rhône-Alpes,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,3137,611,20281175.00,84,Auvergne-Rhône-Alpes,52,Société en nom collectif
Fonds de solidarité,VOLET1,72,15,1209268.00,84,Auvergne-Rhône-Alpes,53,Société en commandite
Fonds de solidarité,VOLET1,275637,63457,1282801689.00,84,Auvergne-Rhône-Alpes,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,828,234,23003656.00,84,Auvergne-Rhône-Alpes,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,52,17,2795486.00,84,Auvergne-Rhône-Alpes,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,147994,32564,742892107.00,84,Auvergne-Rhône-Alpes,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,118,32,605361.00,84,Auvergne-Rhône-Alpes,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,18,4,198962.00,84,Auvergne-Rhône-Alpes,63,Société coopérative agricole
Fonds de solidarité,VOLET1,8288,2908,20392553.00,84,Auvergne-Rhône-Alpes,65,Société civile
Fonds de solidarité,VOLET1,14,3,81386.00,84,Auvergne-Rhône-Alpes,69,Autre personne morale de droit privé inscrite au registre du commerce et des sociétés
Fonds de solidarité,VOLET1,222,67,1260906.00,84,Auvergne-Rhône-Alpes,84,Organisme professionnel
Fonds de solidarité,VOLET1,20179,4083,78071126.00,84,Auvergne-Rhône-Alpes,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,16,4,74421.00,84,Auvergne-Rhône-Alpes,93,Fondation
Fonds de solidarité,VOLET1,150158,37757,264899648.00,27,Bourgogne-Franche-Comté,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,100,23,266085.00,27,Bourgogne-Franche-Comté,21,Indivision
Fonds de solidarité,VOLET1,85,24,281898.00,27,Bourgogne-Franche-Comté,22,Société créée de fait
Fonds de solidarité,VOLET1,18,4,33060.00,27,Bourgogne-Franche-Comté,23,Société en participation
Fonds de solidarité,VOLET1,21,5,72908.00,27,Bourgogne-Franche-Comté,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,946,168,4704992.00,27,Bourgogne-Franche-Comté,52,Société en nom collectif
Fonds de solidarité,VOLET1,72903,17391,319632400.00,27,Bourgogne-Franche-Comté,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,205,54,3767585.00,27,Bourgogne-Franche-Comté,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,19,4,401668.00,27,Bourgogne-Franche-Comté,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,28072,6421,131348857.00,27,Bourgogne-Franche-Comté,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,47,10,182934.00,27,Bourgogne-Franche-Comté,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,21,6,212167.00,27,Bourgogne-Franche-Comté,63,Société coopérative agricole
Fonds de solidarité,VOLET1,3602,1268,13164790.00,27,Bourgogne-Franche-Comté,65,Société civile
Fonds de solidarité,VOLET1,31,8,61391.00,27,Bourgogne-Franche-Comté,84,Organisme professionnel
Fonds de solidarité,VOLET1,5251,1062,19896810.00,27,Bourgogne-Franche-Comté,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,181854,47857,337279136.00,53,Bretagne,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,96,31,186237.00,53,Bretagne,21,Indivision
Fonds de solidarité,VOLET1,177,41,629110.00,53,Bretagne,22,Société créée de fait
Fonds de solidarité,VOLET1,3797,620,24148445.00,53,Bretagne,52,Société en nom collectif
Fonds de solidarité,VOLET1,15,4,122357.00,53,Bretagne,53,Société en commandite
Fonds de solidarité,VOLET1,103417,24027,485802597.00,53,Bretagne,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,191,48,4387881.00,53,Bretagne,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,15,6,483062.00,53,Bretagne,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,23545,5414,133257293.00,53,Bretagne,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,23,6,401043.00,53,Bretagne,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,2487,823,6148796.00,53,Bretagne,65,Société civile
Fonds de solidarité,VOLET1,6935,1423,28248292.00,53,Bretagne,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,129883,33291,230911671.00,24,Centre-Val de Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,71,18,119574.00,24,Centre-Val de Loire,21,Indivision
Fonds de solidarité,VOLET1,106,19,392315.00,24,Centre-Val de Loire,22,Société créée de fait
Fonds de solidarité,VOLET1,9,3,13809.00,24,Centre-Val de Loire,23,Société en participation
Fonds de solidarité,VOLET1,1339,257,7509773.00,24,Centre-Val de Loire,52,Société en nom collectif
Fonds de solidarité,VOLET1,9,3,13494.00,24,Centre-Val de Loire,53,Société en commandite
Fonds de solidarité,VOLET1,61384,14780,259143158.00,24,Centre-Val de Loire,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,145,38,2562283.00,24,Centre-Val de Loire,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,26,9,1057892.00,24,Centre-Val de Loire,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,25540,5910,111196313.00,24,Centre-Val de Loire,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,4,3,147091.00,24,Centre-Val de Loire,63,Société coopérative agricole
Fonds de solidarité,VOLET1,2850,897,9747112.00,24,Centre-Val de Loire,65,Société civile
Fonds de solidarité,VOLET1,23,8,41778.00,24,Centre-Val de Loire,84,Organisme professionnel
Fonds de solidarité,VOLET1,4486,973,15642885.00,24,Centre-Val de Loire,92,Association loi 1901 ou assimilé
