dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,68019,18557,171169565.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,165569,46390,511775242.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,63504,18121,268611637.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,21921,6289,127129562.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,9557,2990,98760171.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2497,998,58140208.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,225,119,13678240.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,48,28,5368949.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,5,631500.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,12,4,775552.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,3,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,71729,20227,127363569.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,17036,4712,42515098.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,46361,13252,140826990.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,16156,4781,64316601.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4998,1535,26013838.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1972,659,18434176.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,633,257,13207728.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,39,19,1818179.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4,4,196081.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,16775,4958,28980586.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,24133,6393,67581487.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,57463,16203,187346307.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,20978,6302,88800903.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6660,2122,36817974.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2606,911,25214320.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,627,278,16459958.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,22,17,1432963.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5,4,342936.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,4,3,388748.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,18398,5521,31949607.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,13334,3712,33249820.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,39102,11435,114816256.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,14710,4496,57222973.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4241,1340,21248258.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1658,563,16421666.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,403,166,7531600.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,25,13,1258960.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,13312,3898,22705875.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,6507,1491,19784266.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,14789,3741,46810256.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,6548,1715,28407835.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1985,579,11517996.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,769,258,7905120.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,157,65,3756178.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,15,6,913414.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4282,1208,7174555.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,30908,9111,77829596.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,92687,27837,282191323.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,37044,11190,148130679.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,12935,3911,67629801.00,44,Grand Est,03,6 à 9 salariés
