dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,39427,56990721.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,94365,138299236.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,32179,47642976.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,9071,13481753.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2134,3172971.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,181,266593.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,13500.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,6,9000.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,42803,58009257.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10052,14527718.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,26794,39274530.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,8555,12696643.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2234,3318849.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,439,647623.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,38,57000.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7,10500.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10531,13911985.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,13881,20022026.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,32600,47821836.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10526,15643646.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2738,4071674.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,556,828092.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,39,57953.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,12054,16072402.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,7998,11573884.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,23284,34173049.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,8024,11930241.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2038,3041251.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,382,570415.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,31,46393.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8597,11355038.00,24,Centre-Val de Loire,NN,Etablissement non employeur
