dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,30304,44060956.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,74385,109572987.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,25135,37370687.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6723,10020821.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1351,2015170.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,84,125041.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,9000.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5,7500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,32704,44845326.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,7856,11421215.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,21561,31741778.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,6754,10048338.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1648,2460767.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,298,441256.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,23,34500.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3,4500.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8197,10983901.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10995,15938989.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,26409,38930298.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,8431,12568446.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2047,3055600.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,323,482781.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,20,30000.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9481,12862983.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,6283,9139226.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,18779,27672300.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,6437,9597368.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1531,2293837.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,228,339415.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,22,32893.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6772,9045686.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2341,3382815.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,6015,8810820.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2396,3551980.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,631,939263.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,119,177804.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,4,6000.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1645,2227095.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,13929,20229404.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,41969,61767310.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,15507,23093361.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4359,6506517.00,44,Grand Est,03,6 à 9 salariés
