dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,24286,35425174.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,61434,90859626.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,20929,31203334.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5509,8236806.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1110,1662697.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,69,103500.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,7500.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,26155,36086045.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,6348,9278907.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,18010,26610068.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5633,8406130.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1348,2014619.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,241,358766.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,18,27000.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6557,8862346.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8823,12848121.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,21963,32477199.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,7001,10454037.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1704,2549932.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,255,380781.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,18,27000.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7602,10375134.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5003,7294392.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,15484,22895539.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5291,7903944.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1283,1923327.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,189,283500.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,15,22500.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5390,7229396.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1773,2553114.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,4677,6865011.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1902,2829039.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,497,742041.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,93,139500.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3,4500.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1211,1646838.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11310,16480037.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,35034,51726251.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,13031,19453069.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3636,5438145.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,635,949953.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,36,53191.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10650,14476599.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1031,1492698.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,3869,5701775.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1435,2145464.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,448,669500.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,91,136500.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2587,3597754.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,365,531284.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,994,1472744.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,406,606572.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,135,202378.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,27,40500.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3,4500.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,493,700525.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10197,14807032.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,31187,45988099.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10858,16218188.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3026,4524823.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,537,804431.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,40,60000.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,7787.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10113,13532794.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2794,4074973.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,7580,11178069.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2678,4000685.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,885,1325549.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,177,264112.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,14,20999.00,04,La Réunion,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2987,4067479.00,04,La Réunion,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,895,1296854.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET1,3063,4524422.00,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1220,1825439.00,02,Martinique,02,3 à 5 salariés
Fonds de solidarité,VOLET1,429,643500.00,02,Martinique,03,6 à 9 salariés
Fonds de solidarité,VOLET1,86,128569.00,02,Martinique,11,10 à 19 salariés
Fonds de solidarité,VOLET1,11,16500.00,02,Martinique,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1838,2467838.00,02,Martinique,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,314,467189.00,06,Mayotte,00,0 salarié
Fonds de solidarité,VOLET1,110,164610.00,06,Mayotte,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,43,64500.00,06,Mayotte,02,3 à 5 salariés
Fonds de solidarité,VOLET1,17,25500.00,06,Mayotte,03,6 à 9 salariés
Fonds de solidarité,VOLET1,8,12000.00,06,Mayotte,11,10 à 19 salariés
Fonds de solidarité,VOLET1,7184,10504438.00,28,Normandie,00,0 salarié
Fonds de solidarité,VOLET1,20676,30576721.00,28,Normandie,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,6840,10219201.00,28,Normandie,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1801,2696271.00,28,Normandie,03,6 à 9 salariés
Fonds de solidarité,VOLET1,289,433310.00,28,Normandie,11,10 à 19 salariés
Fonds de solidarité,VOLET1,24,36000.00,28,Normandie,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3,4500.00,28,Normandie,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6462,8700322.00,28,Normandie,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,19711,28613810.00,75,Nouvelle-Aquitaine,00,0 salarié
Fonds de solidarité,VOLET1,45925,67701525.00,75,Nouvelle-Aquitaine,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,14755,22014154.00,75,Nouvelle-Aquitaine,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3973,5941522.00,75,Nouvelle-Aquitaine,03,6 à 9 salariés
Fonds de solidarité,VOLET1,667,998862.00,75,Nouvelle-Aquitaine,11,10 à 19 salariés
Fonds de solidarité,VOLET1,32,46164.00,75,Nouvelle-Aquitaine,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,13500.00,75,Nouvelle-Aquitaine,21,50 à 99 salariés
