dispositif,volet,nombre_aides,montant_total,reg,libelle_region,code_categorie_juridique,libelle_categorie_juridique
Fonds de solidarité,VOLET1,189052,243532082.00,84,Auvergne-Rhône-Alpes,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,144,173551.00,84,Auvergne-Rhône-Alpes,21,Indivision
Fonds de solidarité,VOLET1,187,271039.00,84,Auvergne-Rhône-Alpes,22,Société créée de fait
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,523,775460.00,84,Auvergne-Rhône-Alpes,52,Société en nom collectif
Fonds de solidarité,VOLET1,10,14820.00,84,Auvergne-Rhône-Alpes,53,Société en commandite
Fonds de solidarité,VOLET1,78170,115297069.00,84,Auvergne-Rhône-Alpes,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,92,137790.00,84,Auvergne-Rhône-Alpes,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,36972,53660079.00,84,Auvergne-Rhône-Alpes,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,29,40710.00,84,Auvergne-Rhône-Alpes,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,63,Société coopérative agricole
Fonds de solidarité,VOLET1,2175,3100122.00,84,Auvergne-Rhône-Alpes,65,Société civile
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,69,Autre personne morale de droit privé inscrite au registre du commerce et des sociétés
Fonds de solidarité,VOLET1,27,39100.00,84,Auvergne-Rhône-Alpes,84,Organisme professionnel
Fonds de solidarité,VOLET1,2575,3622610.00,84,Auvergne-Rhône-Alpes,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,48020,60982069.00,27,Bourgogne-Franche-Comté,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,32,43640.00,27,Bourgogne-Franche-Comté,21,Indivision
Fonds de solidarité,VOLET1,23,33143.00,27,Bourgogne-Franche-Comté,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,27,Bourgogne-Franche-Comté,23,Société en participation
Fonds de solidarité,VOLET1,3,4500.00,27,Bourgogne-Franche-Comté,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,175,255633.00,27,Bourgogne-Franche-Comté,52,Société en nom collectif
Fonds de solidarité,VOLET1,22090,32538473.00,27,Bourgogne-Franche-Comté,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,19,27654.00,27,Bourgogne-Franche-Comté,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,7337,10640144.00,27,Bourgogne-Franche-Comté,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,10,14138.00,27,Bourgogne-Franche-Comté,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,891,1254443.00,27,Bourgogne-Franche-Comté,65,Société civile
Fonds de solidarité,VOLET1,7,10500.00,27,Bourgogne-Franche-Comté,84,Organisme professionnel
Fonds de solidarité,VOLET1,775,1099277.00,27,Bourgogne-Franche-Comté,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,61032,78263797.00,53,Bretagne,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,33,38838.00,53,Bretagne,21,Indivision
Fonds de solidarité,VOLET1,54,77544.00,53,Bretagne,22,Société créée de fait
Fonds de solidarité,VOLET1,536,795497.00,53,Bretagne,52,Société en nom collectif
Fonds de solidarité,VOLET1,3,4500.00,53,Bretagne,53,Société en commandite
Fonds de solidarité,VOLET1,30281,44652887.00,53,Bretagne,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,14,20950.00,53,Bretagne,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,5798,8355264.00,53,Bretagne,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,4,6000.00,53,Bretagne,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,781,1088403.00,53,Bretagne,65,Société civile
Fonds de solidarité,VOLET1,845,1189930.00,53,Bretagne,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,42214,53555061.00,24,Centre-Val de Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,16,16095.00,24,Centre-Val de Loire,21,Indivision
Fonds de solidarité,VOLET1,26,34972.00,24,Centre-Val de Loire,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,24,Centre-Val de Loire,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,220,324578.00,24,Centre-Val de Loire,52,Société en nom collectif
Fonds de solidarité,VOLET1,18998,28005094.00,24,Centre-Val de Loire,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,12,18000.00,24,Centre-Val de Loire,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,6943,10068834.00,24,Centre-Val de Loire,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,805,1130751.00,24,Centre-Val de Loire,65,Société civile
Fonds de solidarité,VOLET1,5,6900.00,24,Centre-Val de Loire,84,Organisme professionnel
Fonds de solidarité,VOLET1,557,788842.00,24,Centre-Val de Loire,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,11826,15503340.00,94,Corse,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,15,19327.00,94,Corse,21,Indivision
Fonds de solidarité,VOLET1,12,16725.00,94,Corse,22,Société créée de fait
Fonds de solidarité,VOLET1,28,40702.00,94,Corse,52,Société en nom collectif
Fonds de solidarité,VOLET1,4353,6384207.00,94,Corse,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,2951,4301769.00,94,Corse,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,261,364819.00,94,Corse,65,Société civile
Fonds de solidarité,VOLET1,111,152326.00,94,Corse,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,85981,108535667.00,44,Grand Est,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,29,33181.00,44,Grand Est,21,Indivision
Fonds de solidarité,VOLET1,53,75156.00,44,Grand Est,22,Société créée de fait
Fonds de solidarité,VOLET1,10,15000.00,44,Grand Est,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,250,365241.00,44,Grand Est,52,Société en nom collectif
Fonds de solidarité,VOLET1,7,8947.00,44,Grand Est,53,Société en commandite
Fonds de solidarité,VOLET1,43007,63446875.00,44,Grand Est,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,50,73582.00,44,Grand Est,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,4,6000.00,44,Grand Est,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,19017,27622139.00,44,Grand Est,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,6,7570.00,44,Grand Est,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,1434,2066121.00,44,Grand Est,65,Société civile
Fonds de solidarité,VOLET1,1103,1559007.00,44,Grand Est,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,14179,19206118.00,01,Guadeloupe,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,4,6000.00,01,Guadeloupe,22,Société créée de fait
Fonds de solidarité,VOLET1,7,10500.00,01,Guadeloupe,23,Société en participation
Fonds de solidarité,VOLET1,14,20256.00,01,Guadeloupe,52,Société en nom collectif
Fonds de solidarité,VOLET1,4388,6471222.00,01,Guadeloupe,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,3,4500.00,01,Guadeloupe,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,3478,5022068.00,01,Guadeloupe,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,3,4500.00,01,Guadeloupe,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,206,294928.00,01,Guadeloupe,65,Société civile
Fonds de solidarité,VOLET1,165,239339.00,01,Guadeloupe,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,3075,4234720.00,03,Guyane,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,885,1301754.00,03,Guyane,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,4,6000.00,03,Guyane,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,1073,1557287.00,03,Guyane,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,36,51610.00,03,Guyane,65,Société civile
Fonds de solidarité,VOLET1,41,59450.00,03,Guyane,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,87687,109403259.00,32,Hauts-de-France,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,24,29749.00,32,Hauts-de-France,21,Indivision
Fonds de solidarité,VOLET1,43,62495.00,32,Hauts-de-France,22,Société créée de fait
Fonds de solidarité,VOLET1,4,5895.00,32,Hauts-de-France,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,562,832397.00,32,Hauts-de-France,52,Société en nom collectif
Fonds de solidarité,VOLET1,4,5600.00,32,Hauts-de-France,53,Société en commandite
Fonds de solidarité,VOLET1,36230,53371995.00,32,Hauts-de-France,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,55,81659.00,32,Hauts-de-France,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,17093,24847150.00,32,Hauts-de-France,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,713,970800.00,32,Hauts-de-France,65,Société civile
Fonds de solidarité,VOLET1,3,4500.00,32,Hauts-de-France,82,Organisme mutualiste
Fonds de solidarité,VOLET1,895,1257204.00,32,Hauts-de-France,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,7,10500.00,32,Hauts-de-France,99,Autre personne morale de droit privé
Fonds de solidarité,VOLET1,25337,34163062.00,04,La Réunion,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,12,16153.00,04,La Réunion,21,Indivision
Fonds de solidarité,VOLET1,13,18423.00,04,La Réunion,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,04,La Réunion,23,Société en participation
Fonds de solidarité,VOLET1,316,474000.00,04,La Réunion,52,Société en nom collectif
Fonds de solidarité,VOLET1,9216,13585901.00,04,La Réunion,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,2346,3398581.00,04,La Réunion,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,6,9000.00,04,La Réunion,62,Groupement d'intérêt économique
