dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,50009,89323098.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,120987,239534799.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,42861,98045316.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,12863,32062104.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4126,13616123.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,683,3014706.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,24,60666.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8,20372.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,26323.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,51414,75903920.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,12707,22520082.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,34148,65764434.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,11112,24018644.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3052,6988424.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,873,2703630.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,137,537653.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,10,22134.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,12783,18497168.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,17759,32088906.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,41842,82030460.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,14167,31836822.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3932,9127702.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1059,2978834.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,126,496120.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,14369,20556857.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10267,18722412.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,29563,57531647.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10486,23171350.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2774,6321554.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,732,2142311.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,114,358942.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3,3849.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10449,15165893.00,24,Centre-Val de Loire,NN,Etablissement non employeur
