dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET2,144,318000.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET2,771,1841558.40,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,315,957681.58,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET2,84,313859.09,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET2,13,55000.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET2,4,15500.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET2,27,54000.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,24,54000.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET2,228,532990.66,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,94,292891.77,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET2,20,83500.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET2,4,18500.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET2,4,8000.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,71,159893.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET2,338,837033.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,110,355000.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET2,35,132545.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET2,5,20350.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET2,6,12000.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,44,109500.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET2,281,700252.59,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,98,328600.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET2,29,109000.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET2,14,29500.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,18,40500.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET2,92,241336.66,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,44,134500.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET2,10,38000.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET2,3,12000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET2,5,10000.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,68,151829.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET2,410,980442.60,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,143,454000.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET2,54,223974.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET2,13,48500.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET2,11,22000.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,23,50500.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET2,124,282500.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,65,186700.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET2,17,55995.14,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET2,9,34500.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET2,25,54500.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,5,11500.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET2,18,40500.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,5,17500.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET2,8,29500.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET2,53,127500.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET2,397,986181.13,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,182,562000.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET2,50,207877.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET2,14,55000.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET2,9,19500.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,493,1125003.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET2,2480,5814748.44,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,1280,3716348.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET2,431,1526075.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET2,52,194511.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET2,169,354000.00,11,Île-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,24,53984.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET2,168,404500.00,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,90,259500.00,02,Martinique,02,3 à 5 salariés
Fonds de solidarité,VOLET2,30,109500.00,02,Martinique,03,6 à 9 salariés
Fonds de solidarité,VOLET2,13,26000.00,02,Martinique,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,74,164500.00,28,Normandie,00,0 salarié
Fonds de solidarité,VOLET2,297,671981.79,28,Normandie,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,113,347121.81,28,Normandie,02,3 à 5 salariés
Fonds de solidarité,VOLET2,29,97441.00,28,Normandie,03,6 à 9 salariés
Fonds de solidarité,VOLET2,6,21000.00,28,Normandie,11,10 à 19 salariés
Fonds de solidarité,VOLET2,5,10000.00,28,Normandie,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,183,417326.09,75,Nouvelle-Aquitaine,00,0 salarié
Fonds de solidarité,VOLET2,723,1826446.83,75,Nouvelle-Aquitaine,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,265,846648.79,75,Nouvelle-Aquitaine,02,3 à 5 salariés
Fonds de solidarité,VOLET2,84,321500.00,75,Nouvelle-Aquitaine,03,6 à 9 salariés
Fonds de solidarité,VOLET2,14,53883.20,75,Nouvelle-Aquitaine,11,10 à 19 salariés
Fonds de solidarité,VOLET2,17,35500.00,75,Nouvelle-Aquitaine,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,159,356500.00,76,Occitanie,00,0 salarié
Fonds de solidarité,VOLET2,759,1797698.76,76,Occitanie,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,280,841160.00,76,Occitanie,02,3 à 5 salariés
Fonds de solidarité,VOLET2,87,329120.07,76,Occitanie,03,6 à 9 salariés
Fonds de solidarité,VOLET2,12,48000.00,76,Occitanie,11,10 à 19 salariés
Fonds de solidarité,VOLET2,18,36000.00,76,Occitanie,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,76,171200.00,52,Pays de la Loire,00,0 salarié
Fonds de solidarité,VOLET2,335,807472.09,52,Pays de la Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,132,409192.00,52,Pays de la Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET2,37,138209.01,52,Pays de la Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET2,6,22500.00,52,Pays de la Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET2,8,16000.00,52,Pays de la Loire,NN,Etablissement non employeur
