dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,34394,49851494.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,84265,123729175.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,28827,42743165.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7906,11760174.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1658,2470101.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,119,173593.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,12000.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6,9000.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,37657,51303278.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8863,12842475.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,24274,35650538.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,7734,11493501.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1948,2897476.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,349,515350.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,28,42000.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,7500.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,9357,12447570.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,12408,17936353.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,29665,43608942.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9635,14333699.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2421,3606852.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,410,610305.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,27,39953.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,10782,14508875.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,7045,10218178.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,20992,30855629.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,7311,10885017.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1794,2682286.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,283,421915.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,24,35893.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7611,10105801.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2735,3948163.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,6889,10071073.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2789,4129141.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,744,1108763.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,128,191304.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,4,6000.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2118,2854924.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,15807,22891052.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,47578,69824365.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,17810,26465616.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5127,7644101.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,973,1453853.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,51,75691.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,13500.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,15224,20379826.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1629,2364919.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,5780,8516488.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2040,3048015.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,669,998805.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,145,215111.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,13,19500.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,4992,6910224.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,643,942585.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,1611,2385853.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,637,950011.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,212,317758.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,39,58500.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,9,13500.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,927,1313960.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,14114,20414717.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,41849,61313994.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,14754,21941758.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4207,6271107.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,788,1176149.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,65,96189.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,10787.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,14021,18581675.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,44630,65021453.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,129802,191444019.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,57085,85107022.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,18080,27021427.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3912,5845417.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,205,304113.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,17,24405.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6,8125.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,3,4500.00,11,Île-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,3,4500.00,11,Île-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,3,4500.00,11,Île-de-France,53,10 000 salariés et plus
Fonds de solidarité,VOLET1,44176,60566681.00,11,Île-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,4012,5819209.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,10427,15331500.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3566,5317176.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1227,1835091.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,248,370112.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,19,28402.00,04,La Réunion,12,20 à 49 salariés
