dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,57518,119341196.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,139360,334164719.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,50733,151561972.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,16204,56952061.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,6081,28488651.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1263,7555594.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,85,612225.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,13,70372.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,26323.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,60671,98060353.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,14588,29991277.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,39129,92084694.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,13039,37045507.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3761,11903034.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1264,5662998.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,298,1715649.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,16,73634.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,14609,22853327.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,20345,43667652.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,48193,117591168.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,16757,49266085.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4991,16534597.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1633,7030277.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,274,1536000.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,50666.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16286,25298763.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11529,23880745.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,33376,76628829.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12046,33270285.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3316,10183926.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1073,4677359.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,223,1054656.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,36015.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11795,18394446.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5177,11797576.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,12029,28692887.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5005,14765757.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1403,4797178.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,462,2297621.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,64,423438.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,25664.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3654,5663492.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,26285,55249719.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,77755,186709230.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,29911,85267552.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,9800,30797254.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3405,14037732.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,631,3638615.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,33,154688.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,27326,51166617.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2744,4487572.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,9140,15364881.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3056,5458076.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1011,2062079.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,309,679710.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,48,184492.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,26000.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,9489,14275689.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1844,4065759.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,4363,9512241.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1741,3934983.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,575,1276740.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,215,500115.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,45,127500.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2862,5691749.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,23286,46709894.00,32,Hauts-de-France,00,0 salarié
