dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,34747,50334856.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,85158,125004123.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,29190,43276015.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8017,11923682.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1708,2542354.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,125,182593.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,12000.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,9000.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,38156,51935705.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8941,12946130.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,24514,35984777.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,7822,11621614.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1977,2940976.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,359,527623.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,28,42000.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,7500.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,9470,12589702.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,12502,18066095.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,29942,43997822.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9723,14461922.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2454,3651263.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,430,639345.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,28,41453.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,10914,14663605.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,7112,10312689.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,21201,31152417.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,7374,10976797.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1812,2709286.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,296,441415.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,25,37393.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7701,10215859.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2768,3993968.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,6980,10200347.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2830,4190023.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,763,1137263.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,130,194304.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,4,6000.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2146,2894024.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,16006,23171800.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,48099,70580590.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,18030,26788835.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5225,7788108.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1027,1532684.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,52,77191.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,10,15000.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,15445,20644856.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1670,2424094.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,5926,8725901.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2080,3106870.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,674,1006305.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,150,222611.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,13,19500.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5344,7383659.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,673,986011.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,1698,2515414.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,685,1021719.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,230,344758.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,47,70500.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,9,13500.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,991,1404714.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,14253,20609758.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,42243,61877813.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,14907,22167247.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4275,6369293.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,820,1220773.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,67,99189.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,10787.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,14142,18730413.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,45351,66039773.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,131769,194276089.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,57994,86455846.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,18381,27470868.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4072,6084620.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,216,319170.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,17,24405.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6,8125.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,3,4500.00,11,Île-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,3,4500.00,11,Île-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,3,4500.00,11,Île-de-France,53,10 000 salariés et plus
