dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,93121,18928,302683448.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,228503,47353,952764241.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,92650,18639,556963323.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,34573,6599,307754565.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,17365,3237,292740088.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,5521,1176,219990796.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,757,181,64753128.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,187,56,23992142.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,47,15,6496054.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,55,16,6408624.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,14,4,2601500.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,8,4,210500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,102945,20864,233709875.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,22982,4822,74436203.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,63034,13555,259725360.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,23300,4972,133162423.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7778,1623,61200559.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3662,720,55155274.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1297,279,42553716.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,116,28,7694226.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,19,7,2010500.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,21972,5049,45070996.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,33264,6476,124483987.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,79165,16431,350695731.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,30812,6463,184956147.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,10576,2232,89903015.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4938,981,73375760.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1513,330,59484630.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,111,35,8351122.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,28,10,3184756.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,3,966340.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,10,5,1675877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,23889,5599,49154846.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,17923,3776,57746256.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,52453,11678,207209846.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,20883,4644,116600818.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6450,1425,49971878.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3044,618,47417906.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,909,202,30055278.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,70,18,6327513.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,17102,3961,34471640.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9851,1531,39880598.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,21830,3843,93098041.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10120,1769,61502629.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3349,601,28907966.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1496,281,27417007.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,395,84,18406468.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,61,12,4383765.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5982,1239,11562703.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,43037,9389,143156813.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,129004,28660,536256756.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,53943,11610,308901494.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,20288,4080,160779741.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,9825,1789,148717429.00,44,Grand Est,11,10 à 19 salariés
