dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,code_categorie_juridique,libelle_categorie_juridique
Fonds de solidarité,VOLET2,1885,1766,4851957.66,84,Auvergne-Rhône-Alpes,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,7,7,36216.00,84,Auvergne-Rhône-Alpes,52,Société en nom collectif
Fonds de solidarité,VOLET2,1553,1368,12591287.29,84,Auvergne-Rhône-Alpes,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,4,4,12500.00,84,Auvergne-Rhône-Alpes,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,1081,966,7518126.02,84,Auvergne-Rhône-Alpes,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,21,20,46998.41,84,Auvergne-Rhône-Alpes,65,Société civile
Fonds de solidarité,VOLET2,56,53,271490.31,84,Auvergne-Rhône-Alpes,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,316,299,1042987.10,27,Bourgogne-Franche-Comté,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,6,4,21000.00,27,Bourgogne-Franche-Comté,52,Société en nom collectif
Fonds de solidarité,VOLET2,532,489,3836269.21,27,Bourgogne-Franche-Comté,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,262,230,1799569.34,27,Bourgogne-Franche-Comté,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,12,12,35950.00,27,Bourgogne-Franche-Comté,65,Société civile
Fonds de solidarité,VOLET2,9,8,36250.00,27,Bourgogne-Franche-Comté,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,305,288,1170283.84,53,Bretagne,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,7,7,22500.00,53,Bretagne,52,Société en nom collectif
Fonds de solidarité,VOLET2,752,626,7842653.35,53,Bretagne,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,217,178,1912554.42,53,Bretagne,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,18,18,44471.00,53,Bretagne,65,Société civile
Fonds de solidarité,VOLET2,11,11,44309.04,53,Bretagne,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,239,228,779844.09,24,Centre-Val de Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,3,3,13236.03,24,Centre-Val de Loire,52,Société en nom collectif
Fonds de solidarité,VOLET2,478,424,3885947.17,24,Centre-Val de Loire,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,214,190,1475556.64,24,Centre-Val de Loire,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,13,13,30500.00,24,Centre-Val de Loire,65,Société civile
Fonds de solidarité,VOLET2,15,11,111929.22,24,Centre-Val de Loire,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,152,147,383149.35,94,Corse,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,170,167,779193.73,94,Corse,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,149,145,658789.60,94,Corse,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,4,4,8000.00,94,Corse,65,Société civile
Fonds de solidarité,VOLET2,5,5,22512.25,94,Corse,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,461,450,1435865.48,44,Grand Est,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,10,10,50000.00,44,Grand Est,52,Société en nom collectif
Fonds de solidarité,VOLET2,892,799,7096362.17,44,Grand Est,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,4,4,15500.00,44,Grand Est,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,571,514,3820238.64,44,Grand Est,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,19,18,73860.00,44,Grand Est,65,Société civile
Fonds de solidarité,VOLET2,22,21,84543.00,44,Grand Est,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,619,604,1668963.49,01,Guadeloupe,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,302,273,1572726.78,01,Guadeloupe,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,298,275,1084781.67,01,Guadeloupe,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,9,9,21000.00,01,Guadeloupe,65,Société civile
Fonds de solidarité,VOLET2,21,18,53623.85,01,Guadeloupe,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,531,517,2026889.17,03,Guyane,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,205,191,1288625.38,03,Guyane,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,289,275,1345741.02,03,Guyane,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,8,8,25519.00,03,Guyane,65,Société civile
Fonds de solidarité,VOLET2,17,16,102133.23,03,Guyane,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,832,775,2510965.54,32,Hauts-de-France,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,8,7,46676.00,32,Hauts-de-France,52,Société en nom collectif
Fonds de solidarité,VOLET2,1169,955,8778978.05,32,Hauts-de-France,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,810,660,5476154.76,32,Hauts-de-France,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,7,7,17760.00,32,Hauts-de-France,65,Société civile
Fonds de solidarité,VOLET2,35,30,192679.05,32,Hauts-de-France,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,10142,9793,29239254.74,11,Île-de-France,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,3,3,15500.00,11,Île-de-France,22,Société créée de fait
Fonds de solidarité,VOLET2,52,51,396009.00,11,Île-de-France,52,Société en nom collectif
Fonds de solidarité,VOLET2,6879,6509,37214723.81,11,Île-de-France,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,25,21,313251.06,11,Île-de-France,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,6725,6355,30592729.83,11,Île-de-France,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,68,62,197070.00,11,Île-de-France,65,Société civile
Fonds de solidarité,VOLET2,136,124,698941.77,11,Île-de-France,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,155,155,372491.16,04,La Réunion,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,197,197,845710.65,04,La Réunion,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,59,59,380050.00,04,La Réunion,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,6,6,14285.75,04,La Réunion,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,181,178,463050.00,02,Martinique,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,250,247,741482.59,02,Martinique,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,187,183,495604.35,02,Martinique,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,9,8,28421.00,02,Martinique,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,215,212,897266.00,06,Mayotte,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,48,47,224980.23,06,Mayotte,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,8,8,46020.00,06,Mayotte,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,301,287,1065336.70,28,Normandie,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,550,480,4219988.57,28,Normandie,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,330,280,3110741.17,28,Normandie,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,11,11,47500.00,28,Normandie,65,Société civile
Fonds de solidarité,VOLET2,21,19,83683.00,28,Normandie,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,455,440,1479752.96,75,Nouvelle-Aquitaine,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,7,7,42254.00,75,Nouvelle-Aquitaine,52,Société en nom collectif
Fonds de solidarité,VOLET2,1305,1109,10815327.05,75,Nouvelle-Aquitaine,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,687,608,5008648.03,75,Nouvelle-Aquitaine,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,48,46,188578.00,75,Nouvelle-Aquitaine,65,Société civile
Fonds de solidarité,VOLET2,46,43,207625.77,75,Nouvelle-Aquitaine,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,1003,976,2891035.57,76,Occitanie,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,3,3,12702.00,76,Occitanie,22,Société créée de fait
Fonds de solidarité,VOLET2,6,5,22500.00,76,Occitanie,52,Société en nom collectif
Fonds de solidarité,VOLET2,1459,1318,11012242.59,76,Occitanie,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,5,4,141507.00,76,Occitanie,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,1037,934,7278675.52,76,Occitanie,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,34,33,101206.00,76,Occitanie,65,Société civile
Fonds de solidarité,VOLET2,45,44,169585.23,76,Occitanie,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,271,263,743920.00,52,Pays de la Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,4,4,9500.00,52,Pays de la Loire,52,Société en nom collectif
Fonds de solidarité,VOLET2,702,611,5867117.84,52,Pays de la Loire,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,249,211,1647729.55,52,Pays de la Loire,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,18,17,60500.00,52,Pays de la Loire,65,Société civile
Fonds de solidarité,VOLET2,10,10,36970.00,52,Pays de la Loire,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET2,1512,1491,3918816.09,93,Provence-Alpes-Côte d'Azur,10,Entrepreneur individuel
Fonds de solidarité,VOLET2,4,4,9571.16,93,Provence-Alpes-Côte d'Azur,22,Société créée de fait
Fonds de solidarité,VOLET2,13,12,52960.00,93,Provence-Alpes-Côte d'Azur,52,Société en nom collectif
Fonds de solidarité,VOLET2,1715,1578,10187181.38,93,Provence-Alpes-Côte d'Azur,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET2,4,4,17500.00,93,Provence-Alpes-Côte d'Azur,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET2,1678,1541,9412646.72,93,Provence-Alpes-Côte d'Azur,57,Société par actions simplifiée
Fonds de solidarité,VOLET2,19,18,55345.28,93,Provence-Alpes-Côte d'Azur,65,Société civile
Fonds de solidarité,VOLET2,84,76,407961.23,93,Provence-Alpes-Côte d'Azur,92,Association loi 1901 ou assimilé
