dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,100820,18993,327330441.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,249309,47457,1036399327.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,103459,18692,627430101.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,39493,6628,361656532.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,20787,3261,360417022.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,7003,1200,289386079.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1044,193,91049982.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,270,62,33819088.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,66,15,9081299.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,91,16,10600570.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,24,6,4355337.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,11,5,810500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,110806,21135,253191567.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,24746,4849,80397489.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,68270,13592,279206654.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,25765,4995,148190899.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8782,1639,70930718.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4363,730,65936784.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1587,282,52854683.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,153,29,10036943.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,25,8,2857628.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,23539,5129,47836463.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,35705,6498,132396147.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,85731,16455,374574343.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,33935,6480,203938568.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,11884,2235,104387690.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5775,985,87634595.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1770,335,71163772.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,141,35,10433725.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,45,10,4646013.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,3,966340.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,10,5,1675877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,25370,5654,51473593.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,19265,3800,61889467.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,56964,11716,223705412.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,23046,4664,130177320.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7246,1431,58515127.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3694,622,58960060.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1110,207,38605485.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,111,19,10656852.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10,3,1098650.00,24,Centre-Val de Loire,22,100 à 199 salariés
Fonds de solidarité,VOLET1,18281,4016,36371431.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10554,1534,42602161.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,23374,3851,99225820.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10923,1770,66214111.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3596,601,31482732.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1674,282,31477032.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,448,85,22146026.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,68,12,5005650.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6350,1251,12130632.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,46856,9479,155318571.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,141672,28854,590043581.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,60290,11727,353605271.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,23194,4124,188000758.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,11971,1811,187639677.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3709,623,138096165.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,389,76,34712160.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,50,14,3754230.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,20,7,3520427.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,51957,11676,133913089.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,4174,797,9166834.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,14256,2812,35918422.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5157,1053,20104035.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1988,407,13292188.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,761,137,9819621.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,236,36,12194665.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,39,6,1881775.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,42,7,4790150.00,01,Guadeloupe,22,100 à 199 salariés
Fonds de solidarité,VOLET1,15660,2767,24582638.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2596,377,5935460.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,6257,957,15043643.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2445,410,7290382.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,929,150,4090808.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,399,60,2790774.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,124,14,2342770.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,4538,592,8309949.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,38595,7464,113317879.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,116583,22734,447301966.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,48218,9053,270296272.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,17428,3213,133449565.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,8448,1386,124610335.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3405,616,115473998.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,329,61,25882229.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,84,21,10387803.00,32,Hauts-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,22,8,4049753.00,32,Hauts-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,29,9,2922709.00,32,Hauts-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,21,6,1786401.00,32,Hauts-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,24,6,3893092.00,32,Hauts-de-France,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,34347,7312,67206451.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,151033,24834,481514900.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,408862,70902,1592026645.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,209371,34258,1305842217.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,94071,13792,913250660.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,50658,6980,927701878.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,17190,2564,784520144.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2148,374,213768176.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,803,181,116643787.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,163,37,25535853.00,11,Île-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,411,86,66133823.00,11,Île-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,177,44,31984523.00,11,Île-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,100,22,18289236.00,11,Île-de-France,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,55,12,10334035.00,11,Île-de-France,51,2 000 à 4 999 salariés
Fonds de solidarité,VOLET1,135184,23284,271910385.00,11,Île-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8149,1913,16669077.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,18301,4979,41189808.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,6369,1894,21834073.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2807,741,18185532.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1252,233,20164897.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,385,71,16127177.00,04,La Réunion,12,20 à 49 salariés
Fonds de solidarité,VOLET1,109,17,7261073.00,04,La Réunion,21,50 à 99 salariés
Fonds de solidarité,VOLET1,14,4,1203174.00,04,La Réunion,22,100 à 199 salariés
Fonds de solidarité,VOLET1,8787,2143,12641643.00,04,La Réunion,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3776,699,9050050.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET1,11640,2248,32751963.00,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4537,967,20298727.00,02,Martinique,02,3 à 5 salariés
