dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,72926,18659,196992038.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,177647,46646,597334496.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,69264,18259,326367068.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,24429,6361,163494598.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,11088,3051,138922565.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3127,1060,92525704.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,321,137,23960824.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,71,36,8852550.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,13,8,1451500.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,17,5,1378552.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,3,3,600000.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,7,3,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,77243,20414,144223983.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,18207,4742,48696503.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,49663,13339,164751102.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,17591,4831,78080203.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5547,1549,33010611.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2313,668,25767421.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,765,260,18663116.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,53,21,3236379.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4,4,196081.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,17733,4975,31812954.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,26016,6414,79943193.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,61984,16270,222596703.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,23067,6332,109263851.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7453,2134,46923840.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3033,926,34437036.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,819,289,25983693.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,40,21,2928076.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11,5,995345.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,5,3,584272.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,19430,5543,35256040.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,14238,3723,38217051.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,41848,11487,134250170.00,24,Centre-Val de Loire,01,1 ou 2 salariés
