dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,69297,18609,177796003.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,168618,46516,531952158.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,64906,18184,281991497.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,22568,6332,136667946.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,9969,3018,110526804.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2687,1027,69309303.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,261,129,17501072.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,54,32,6019838.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,11,8,1051500.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,15,4,1177052.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,3,3,600000.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,7,3,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,73420,20312,132412109.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,17297,4729,43770786.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,47102,13291,145690858.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,16465,4799,67266263.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5105,1539,27327092.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2042,667,20193521.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,667,258,14643468.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,42,19,2282817.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4,4,196081.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,17003,4965,29560900.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,24535,6405,70024736.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,58377,16230,193834661.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,21361,6308,92367599.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6818,2129,38837131.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2714,920,27160959.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,694,284,19591890.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,31,20,2156694.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8,5,762532.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,4,3,388748.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,18649,5530,32732699.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,13552,3721,34410928.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,39690,11459,118788165.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,14986,4512,59776361.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4345,1347,22525358.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1714,564,17816430.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,441,172,9543111.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,25,13,1258960.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,13458,3904,23162832.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,6663,1494,20657989.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,15155,3757,49065906.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,6691,1724,29619760.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2074,582,12605655.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,796,260,8619220.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,168,67,4567889.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,16,6,1093999.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4354,1213,7334355.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,31545,9145,81212801.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,94543,27945,294612228.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,37745,11238,154473842.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,13317,3938,72251305.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5557,1678,56898778.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1374,532,35963947.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,93,52,6887971.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11,5,231756.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,5,4,601929.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,33959,11008,73438605.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2926,774,5120257.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,9643,2740,17557198.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3220,995,6591861.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1086,359,2815680.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,325,101,1077529.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,60,20,911905.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,3,146974.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10481,2584,16398113.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1977,368,4475340.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,4706,943,10558974.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1869,404,4583901.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,610,141,1549895.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,229,56,620481.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,54,12,327140.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3138,551,6197885.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,27039,7341,63747381.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,79754,22378,233229475.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,30628,8818,122717257.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,10165,3090,50857464.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3996,1271,38676285.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1337,536,32841238.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,83,42,4371454.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,14,11,1278332.00,32,Hauts-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,4,1000490.00,32,Hauts-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,7,4,479693.00,32,Hauts-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,5,3,213800.00,32,Hauts-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,24791,7092,42340428.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,100412,24117,247973813.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,272197,69244,778586730.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,129482,33243,532395228.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,51661,13189,300726453.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,22895,6478,243721877.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,6067,2181,167504595.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,509,241,34716713.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,131,80,15349260.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,33,21,3947741.00,11,Île-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,48,32,5961536.00,11,Île-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,27,18,3597814.00,11,Île-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,12,8,1820260.00,11,Île-de-France,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,3,3,600000.00,11,Île-de-France,51,2 000 à 4 999 salariés
Fonds de solidarité,VOLET1,93502,22344,163485845.00,11,Île-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,6093,1884,10291213.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,14348,4936,24857711.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4567,1830,8701759.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1630,680,3641377.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,495,171,2667747.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,77,29,1409053.00,04,La Réunion,12,20 à 49 salariés
Fonds de solidarité,VOLET1,15,4,149208.00,04,La Réunion,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6835,2057,9602162.00,04,La Réunion,NN,Etablissement non employeur
