dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,26337,38336796.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,65966,97354869.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22398,33351309.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5915,8832213.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1212,1812872.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,74,110721.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,7500.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,28327,38970167.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,6856,10007141.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,19203,28314011.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,6036,8993366.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1444,2155009.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,263,389815.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,18,27000.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3,4500.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,7080,9532216.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9472,13770482.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,23368,34498773.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,7457,11127463.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1809,2704418.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,281,419781.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,18,27000.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8078,10996452.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5447,7932606.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,16638,24570360.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5690,8493482.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1360,2038559.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,204,304721.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,19,28393.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5803,7769375.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1936,2791665.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,5071,7433204.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2028,3009509.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,533,793679.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,100,150000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3,4500.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1361,1847146.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,12242,17817196.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,37452,55213202.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,13924,20761985.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3887,5806399.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,691,1033953.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,41,60691.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,7500.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11503,15584033.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1153,1668478.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,4253,6269515.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1545,2310248.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,496,741500.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,101,151500.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2982,4143862.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,421,615134.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,1110,1644071.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,443,661217.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,143,214258.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,29,43500.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3,4500.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,583,826907.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11044,16025678.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,33259,48966555.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,11562,17249487.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3223,4813807.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,581,868775.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,45,67500.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,7787.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10883,14545212.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3075,4477110.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,8277,12207201.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2898,4326793.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,967,1447942.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,185,276112.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,15,22499.00,04,La Réunion,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3364,4587034.00,04,La Réunion,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,961,1392858.00,02,Martinique,00,0 salarié
