dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,23577,34424234.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,59445,87997202.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,20154,30078301.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5327,7971962.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1054,1579391.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,66,99000.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,7500.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,25229,34872548.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,6186,9052541.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,17459,25829560.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5425,8101348.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1280,1915995.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,232,345266.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,18,27000.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6343,8597993.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8636,12589224.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,21391,31663560.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,6779,10133340.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1629,2438302.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,241,361124.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,18,27000.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7390,10102366.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,4893,7139630.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,15061,22283690.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5118,7652024.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1233,1848991.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,185,277500.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,15,22500.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5212,7006788.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1724,2487621.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,4553,6690376.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1841,2740922.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,471,703041.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,90,135000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3,4500.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1163,1581648.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10966,15998013.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,33839,50046730.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12517,18704934.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3461,5181870.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,601,900436.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,35,51691.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10331,14076349.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,984,1424097.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,3685,5435059.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1388,2074964.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,423,632000.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,89,133500.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2376,3306602.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,349,507284.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,942,1394992.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,381,569476.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,129,193378.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,27,40500.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,451,641265.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9962,14476411.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,30343,44780815.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10532,15742022.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2917,4366068.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,513,769139.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,40,60000.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,6287.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,9853,13211945.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2699,3941438.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,7337,10828142.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2600,3885113.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,852,1276049.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,170,253612.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,14,20999.00,04,La Réunion,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2828,3850533.00,04,La Réunion,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,865,1254393.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET1,2979,4403846.00,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1170,1751548.00,02,Martinique,02,3 à 5 salariés
Fonds de solidarité,VOLET1,405,607500.00,02,Martinique,03,6 à 9 salariés
Fonds de solidarité,VOLET1,84,125569.00,02,Martinique,11,10 à 19 salariés
Fonds de solidarité,VOLET1,11,16500.00,02,Martinique,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1753,2358530.00,02,Martinique,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,307,456689.00,06,Mayotte,00,0 salarié
Fonds de solidarité,VOLET1,103,154110.00,06,Mayotte,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,43,64500.00,06,Mayotte,02,3 à 5 salariés
Fonds de solidarité,VOLET1,15,22500.00,06,Mayotte,03,6 à 9 salariés
Fonds de solidarité,VOLET1,8,12000.00,06,Mayotte,11,10 à 19 salariés
Fonds de solidarité,VOLET1,7007,10250101.00,28,Normandie,00,0 salarié
Fonds de solidarité,VOLET1,20111,29757558.00,28,Normandie,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,6605,9872215.00,28,Normandie,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1748,2617655.00,28,Normandie,03,6 à 9 salariés
Fonds de solidarité,VOLET1,280,419810.00,28,Normandie,11,10 à 19 salariés
Fonds de solidarité,VOLET1,23,34500.00,28,Normandie,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3,4500.00,28,Normandie,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6278,8466938.00,28,Normandie,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,19237,27942486.00,75,Nouvelle-Aquitaine,00,0 salarié
Fonds de solidarité,VOLET1,44626,65843797.00,75,Nouvelle-Aquitaine,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,14274,21314949.00,75,Nouvelle-Aquitaine,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3806,5694884.00,75,Nouvelle-Aquitaine,03,6 à 9 salariés
Fonds de solidarité,VOLET1,652,976362.00,75,Nouvelle-Aquitaine,11,10 à 19 salariés
Fonds de solidarité,VOLET1,31,45808.00,75,Nouvelle-Aquitaine,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7,10500.00,75,Nouvelle-Aquitaine,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16440,22347079.00,75,Nouvelle-Aquitaine,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,22004,32003066.00,76,Occitanie,00,0 salarié
Fonds de solidarité,VOLET1,49748,73311740.00,76,Occitanie,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,15533,23167622.00,76,Occitanie,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3979,5944814.00,76,Occitanie,03,6 à 9 salariés
Fonds de solidarité,VOLET1,644,963054.00,76,Occitanie,11,10 à 19 salariés
Fonds de solidarité,VOLET1,30,43228.00,76,Occitanie,12,20 à 49 salariés
Fonds de solidarité,VOLET1,4,6000.00,76,Occitanie,21,50 à 99 salariés
Fonds de solidarité,VOLET1,19481,26293645.00,76,Occitanie,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8563,12510889.00,52,Pays de la Loire,00,0 salarié
Fonds de solidarité,VOLET1,22178,32835213.00,52,Pays de la Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,7686,11474814.00,52,Pays de la Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1865,2790094.00,52,Pays de la Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,266,397228.00,52,Pays de la Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,20,29964.00,52,Pays de la Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3,4500.00,52,Pays de la Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6970,9496898.00,52,Pays de la Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,21403,31126165.00,93,Provence-Alpes-Côte d'Azur,00,0 salarié
Fonds de solidarité,VOLET1,52718,77770012.00,93,Provence-Alpes-Côte d'Azur,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,15865,23693664.00,93,Provence-Alpes-Côte d'Azur,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3947,5904845.00,93,Provence-Alpes-Côte d'Azur,03,6 à 9 salariés
Fonds de solidarité,VOLET1,804,1204212.00,93,Provence-Alpes-Côte d'Azur,11,10 à 19 salariés
Fonds de solidarité,VOLET1,42,63000.00,93,Provence-Alpes-Côte d'Azur,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,9000.00,93,Provence-Alpes-Côte d'Azur,21,50 à 99 salariés
Fonds de solidarité,VOLET1,18193,25012719.00,93,Provence-Alpes-Côte d'Azur,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,29287,42904847.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,88098,130522924.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,39129,58487424.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,12174,18234357.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2467,3695665.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,130,194212.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,10,13905.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,3625.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,28810,40197935.00,11,Île-de-France,NN,Etablissement non employeur
