dispositif,volet,nombre_aides,montant_total,reg,libelle_region,code_categorie_juridique,libelle_categorie_juridique
Fonds de solidarité,VOLET1,183429,236685431.00,84,Auvergne-Rhône-Alpes,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,140,167551.00,84,Auvergne-Rhône-Alpes,21,Indivision
Fonds de solidarité,VOLET1,181,262878.00,84,Auvergne-Rhône-Alpes,22,Société créée de fait
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,492,732092.00,84,Auvergne-Rhône-Alpes,52,Société en nom collectif
Fonds de solidarité,VOLET1,10,14820.00,84,Auvergne-Rhône-Alpes,53,Société en commandite
Fonds de solidarité,VOLET1,75729,111763182.00,84,Auvergne-Rhône-Alpes,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,90,134790.00,84,Auvergne-Rhône-Alpes,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,35659,51785123.00,84,Auvergne-Rhône-Alpes,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,27,37710.00,84,Auvergne-Rhône-Alpes,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,63,Société coopérative agricole
Fonds de solidarité,VOLET1,2041,2908891.00,84,Auvergne-Rhône-Alpes,65,Société civile
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,69,Autre personne morale de droit privé inscrite au registre du commerce et des sociétés
Fonds de solidarité,VOLET1,25,36100.00,84,Auvergne-Rhône-Alpes,84,Organisme professionnel
Fonds de solidarité,VOLET1,2329,3285697.00,84,Auvergne-Rhône-Alpes,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,46630,59369943.00,27,Bourgogne-Franche-Comté,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,32,43640.00,27,Bourgogne-Franche-Comté,21,Indivision
Fonds de solidarité,VOLET1,20,30000.00,27,Bourgogne-Franche-Comté,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,27,Bourgogne-Franche-Comté,23,Société en participation
Fonds de solidarité,VOLET1,168,245741.00,27,Bourgogne-Franche-Comté,52,Société en nom collectif
Fonds de solidarité,VOLET1,21415,31571022.00,27,Bourgogne-Franche-Comté,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,17,24654.00,27,Bourgogne-Franche-Comté,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,7065,10252818.00,27,Bourgogne-Franche-Comté,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,10,14138.00,27,Bourgogne-Franche-Comté,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,837,1178018.00,27,Bourgogne-Franche-Comté,65,Société civile
Fonds de solidarité,VOLET1,5,7500.00,27,Bourgogne-Franche-Comté,84,Organisme professionnel
Fonds de solidarité,VOLET1,708,1004483.00,27,Bourgogne-Franche-Comté,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,59481,76425904.00,53,Bretagne,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,30,34462.00,53,Bretagne,21,Indivision
Fonds de solidarité,VOLET1,53,76044.00,53,Bretagne,22,Société créée de fait
Fonds de solidarité,VOLET1,501,743971.00,53,Bretagne,52,Société en nom collectif
Fonds de solidarité,VOLET1,3,4500.00,53,Bretagne,53,Société en commandite
Fonds de solidarité,VOLET1,29467,43488533.00,53,Bretagne,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,12,17950.00,53,Bretagne,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,5619,8099752.00,53,Bretagne,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,4,6000.00,53,Bretagne,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,744,1040901.00,53,Bretagne,65,Société civile
Fonds de solidarité,VOLET1,773,1087853.00,53,Bretagne,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,41079,52210680.00,24,Centre-Val de Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,14,13095.00,24,Centre-Val de Loire,21,Indivision
Fonds de solidarité,VOLET1,25,33472.00,24,Centre-Val de Loire,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,24,Centre-Val de Loire,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,203,300208.00,24,Centre-Val de Loire,52,Société en nom collectif
Fonds de solidarité,VOLET1,18429,27183100.00,24,Centre-Val de Loire,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,12,18000.00,24,Centre-Val de Loire,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,6748,9795356.00,24,Centre-Val de Loire,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,764,1073906.00,24,Centre-Val de Loire,65,Société civile
Fonds de solidarité,VOLET1,4,5400.00,24,Centre-Val de Loire,84,Organisme professionnel
Fonds de solidarité,VOLET1,500,709848.00,24,Centre-Val de Loire,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,11432,14982577.00,94,Corse,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,14,17827.00,94,Corse,21,Indivision
Fonds de solidarité,VOLET1,12,16725.00,94,Corse,22,Société créée de fait
Fonds de solidarité,VOLET1,28,40702.00,94,Corse,52,Société en nom collectif
Fonds de solidarité,VOLET1,4219,6198168.00,94,Corse,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,2874,4190202.00,94,Corse,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,237,329324.00,94,Corse,65,Société civile
Fonds de solidarité,VOLET1,102,141523.00,94,Corse,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,83391,105493501.00,44,Grand Est,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,29,33181.00,44,Grand Est,21,Indivision
Fonds de solidarité,VOLET1,51,72932.00,44,Grand Est,22,Société créée de fait
Fonds de solidarité,VOLET1,10,15000.00,44,Grand Est,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,232,338636.00,44,Grand Est,52,Société en nom collectif
Fonds de solidarité,VOLET1,7,8947.00,44,Grand Est,53,Société en commandite
Fonds de solidarité,VOLET1,41420,61179039.00,44,Grand Est,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,46,68174.00,44,Grand Est,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,4,6000.00,44,Grand Est,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,18331,26663832.00,44,Grand Est,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,6,7570.00,44,Grand Est,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,1339,1929469.00,44,Grand Est,65,Société civile
Fonds de solidarité,VOLET1,1019,1446666.00,44,Grand Est,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,13329,18070819.00,01,Guadeloupe,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,4,6000.00,01,Guadeloupe,22,Société créée de fait
Fonds de solidarité,VOLET1,7,10500.00,01,Guadeloupe,23,Société en participation
Fonds de solidarité,VOLET1,14,20256.00,01,Guadeloupe,52,Société en nom collectif
Fonds de solidarité,VOLET1,4226,6234522.00,01,Guadeloupe,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,3,4500.00,01,Guadeloupe,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,3311,4781059.00,01,Guadeloupe,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,3,4500.00,01,Guadeloupe,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,189,270811.00,01,Guadeloupe,65,Société civile
Fonds de solidarité,VOLET1,146,211482.00,01,Guadeloupe,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,2818,3879363.00,03,Guyane,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,844,1240864.00,03,Guyane,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,4,6000.00,03,Guyane,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,1015,1474516.00,03,Guyane,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,26,38110.00,03,Guyane,65,Société civile
Fonds de solidarité,VOLET1,37,53450.00,03,Guyane,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,85485,106822002.00,32,Hauts-de-France,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,23,28249.00,32,Hauts-de-France,21,Indivision
Fonds de solidarité,VOLET1,39,57561.00,32,Hauts-de-France,22,Société créée de fait
Fonds de solidarité,VOLET1,4,5895.00,32,Hauts-de-France,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,525,778277.00,32,Hauts-de-France,52,Société en nom collectif
Fonds de solidarité,VOLET1,4,5600.00,32,Hauts-de-France,53,Société en commandite
Fonds de solidarité,VOLET1,35227,51929388.00,32,Hauts-de-France,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,55,81659.00,32,Hauts-de-France,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,16571,24102133.00,32,Hauts-de-France,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,657,894842.00,32,Hauts-de-France,65,Société civile
Fonds de solidarité,VOLET1,822,1157086.00,32,Hauts-de-France,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,7,10500.00,32,Hauts-de-France,99,Autre personne morale de droit privé
Fonds de solidarité,VOLET1,24397,32933132.00,04,La Réunion,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,12,16153.00,04,La Réunion,21,Indivision
Fonds de solidarité,VOLET1,13,18423.00,04,La Réunion,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,04,La Réunion,23,Société en participation
Fonds de solidarité,VOLET1,315,472500.00,04,La Réunion,52,Société en nom collectif
Fonds de solidarité,VOLET1,8933,13174729.00,04,La Réunion,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,2280,3304566.00,04,La Réunion,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,6,9000.00,04,La Réunion,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,204,294215.00,04,La Réunion,65,Société civile
Fonds de solidarité,VOLET1,152,212066.00,04,La Réunion,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,8914,11883524.00,02,Martinique,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,35,50906.00,02,Martinique,52,Société en nom collectif
Fonds de solidarité,VOLET1,4104,6006964.00,02,Martinique,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,2555,3696231.00,02,Martinique,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,125,175262.00,02,Martinique,65,Société civile
Fonds de solidarité,VOLET1,71,101361.00,02,Martinique,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,2912,4123230.00,06,Mayotte,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,752,1114963.00,06,Mayotte,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,102,150600.00,06,Mayotte,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,13,19500.00,06,Mayotte,65,Société civile
Fonds de solidarité,VOLET1,16,23949.00,06,Mayotte,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,53705,68249261.00,28,Normandie,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,15,20095.00,28,Normandie,21,Indivision
Fonds de solidarité,VOLET1,55,80699.00,28,Normandie,22,Société créée de fait
Fonds de solidarité,VOLET1,5,7330.00,28,Normandie,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,357,526262.00,28,Normandie,52,Société en nom collectif
Fonds de solidarité,VOLET1,3,4500.00,28,Normandie,53,Société en commandite
Fonds de solidarité,VOLET1,22712,33494224.00,28,Normandie,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,15,22500.00,28,Normandie,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,7993,11606500.00,28,Normandie,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,5,6419.00,28,Normandie,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,686,966516.00,28,Normandie,65,Société civile
Fonds de solidarité,VOLET1,661,944216.00,28,Normandie,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,142358,179459461.00,75,Nouvelle-Aquitaine,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,63,67502.00,75,Nouvelle-Aquitaine,21,Indivision
Fonds de solidarité,VOLET1,102,147375.00,75,Nouvelle-Aquitaine,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,75,Nouvelle-Aquitaine,27,Paroisse hors zone concordataire
Fonds de solidarité,VOLET1,6,8230.00,75,Nouvelle-Aquitaine,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,513,755809.00,75,Nouvelle-Aquitaine,52,Société en nom collectif
Fonds de solidarité,VOLET1,5,7500.00,75,Nouvelle-Aquitaine,53,Société en commandite
Fonds de solidarité,VOLET1,57534,84734381.00,75,Nouvelle-Aquitaine,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,60,87295.00,75,Nouvelle-Aquitaine,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,3,4500.00,75,Nouvelle-Aquitaine,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,20424,29543766.00,75,Nouvelle-Aquitaine,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,17,25500.00,75,Nouvelle-Aquitaine,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,6,9000.00,75,Nouvelle-Aquitaine,63,Société coopérative agricole
Fonds de solidarité,VOLET1,2765,3955320.00,75,Nouvelle-Aquitaine,65,Société civile
Fonds de solidarité,VOLET1,6,9000.00,75,Nouvelle-Aquitaine,84,Organisme professionnel
Fonds de solidarité,VOLET1,1875,2604313.00,75,Nouvelle-Aquitaine,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,3,3715.00,75,Nouvelle-Aquitaine,99,Autre personne morale de droit privé
Fonds de solidarité,VOLET1,153117,191402603.00,76,Occitanie,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,77,77934.00,76,Occitanie,21,Indivision
Fonds de solidarité,VOLET1,143,204730.00,76,Occitanie,22,Société créée de fait
Fonds de solidarité,VOLET1,9,12825.00,76,Occitanie,23,Société en participation
Fonds de solidarité,VOLET1,5,6378.00,76,Occitanie,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,352,518558.00,76,Occitanie,52,Société en nom collectif
Fonds de solidarité,VOLET1,4,6000.00,76,Occitanie,53,Société en commandite
Fonds de solidarité,VOLET1,61310,90188494.00,76,Occitanie,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,48,71199.00,76,Occitanie,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,6,9000.00,76,Occitanie,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,31120,45201445.00,76,Occitanie,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,17,24857.00,76,Occitanie,62,Groupement d'intérêt économique
