dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,91221,18907,293118909.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,223169,47302,917201124.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,90170,18612,533292075.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,33522,6578,293448337.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,16646,3221,275418698.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,5195,1159,201631475.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,683,177,56983250.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,172,55,22120443.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,42,15,5510948.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,47,13,5395698.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,11,4,2001500.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,8,4,210500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,99863,20820,220418917.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,22598,4819,72526412.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,61832,13545,251693998.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22746,4962,128115237.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7550,1617,58398787.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3503,715,51003773.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1231,276,39297865.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,105,28,6651615.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16,7,1748414.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,21568,5044,43700551.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,32703,6471,121547156.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,77668,16415,341223919.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,30130,6441,179007514.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,10280,2220,85786410.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4727,976,69497094.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1425,325,54942778.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,106,35,7957894.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,25,9,2785986.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,3,774082.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,7,4,1075877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,23485,5596,47967315.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,17596,3773,56092921.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,51412,11658,200826468.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,20406,4636,111938615.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6269,1422,47582533.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2899,613,43830124.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,863,198,28080244.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,62,18,5161482.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16816,3958,33642250.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9649,1531,38788801.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,21417,3839,90516893.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9887,1767,59359406.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3259,600,27960458.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1447,280,25591915.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,365,84,16452494.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,53,12,3497768.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5877,1239,11217443.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,42160,9382,138480050.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,126232,28635,517467197.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,52616,11593,296217182.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,19692,4074,153346565.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,9406,1774,138352012.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2715,596,98759102.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,232,72,21025234.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,31,11,1801065.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,13,6,2201929.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,46488,11405,118756063.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3474,781,7272562.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,11432,2769,26964597.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3868,1027,11931467.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1331,381,6165454.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,467,120,4019701.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,112,29,4439601.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,15,4,645693.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8,6,993212.00,01,Guadeloupe,22,100 à 199 salariés
Fonds de solidarité,VOLET1,12929,2631,20664550.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2213,372,5151738.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,5311,949,12850706.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2066,407,5677529.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,683,143,2210732.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,266,58,1148618.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,67,13,722022.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3595,554,6921324.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,35080,7438,102244776.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,104606,22680,397448157.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,42180,9022,230979633.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,14812,3189,107852243.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,6752,1363,95146325.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2601,607,87071731.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,221,56,15789203.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,49,20,5901913.00,32,Hauts-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,18,7,3249753.00,32,Hauts-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,16,6,1440174.00,32,Hauts-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,12,5,1126401.00,32,Hauts-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,9,4,1621348.00,32,Hauts-de-France,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,31455,7196,61759967.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,131906,24649,405231328.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,355516,70606,1313149403.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,175805,34078,1008410926.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,75164,13666,644158186.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,37660,6889,605228224.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,11462,2483,465782628.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1238,341,114782807.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,460,156,66229431.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,107,35,15905320.00,11,Île-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,191,72,29594192.00,11,Île-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,86,34,14972357.00,11,Île-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,59,21,10419007.00,11,Île-de-France,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,24,8,4420000.00,11,Île-de-France,51,2 000 à 4 999 salariés
Fonds de solidarité,VOLET1,119699,22716,238596975.00,11,Île-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,7228,1899,14374704.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET1,16360,4971,35123008.00,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5364,1880,15657506.00,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2109,730,9877547.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET1,797,219,8957919.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET1,184,65,6194163.00,04,La Réunion,12,20 à 49 salariés
Fonds de solidarité,VOLET1,30,11,833560.00,04,La Réunion,21,50 à 99 salariés
Fonds de solidarité,VOLET1,7946,2074,11671596.00,04,La Réunion,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3026,688,7275717.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET1,9336,2227,25389484.00,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3379,951,12421812.00,02,Martinique,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1291,371,5757215.00,02,Martinique,03,6 à 9 salariés
Fonds de solidarité,VOLET1,547,149,4621514.00,02,Martinique,11,10 à 19 salariés
Fonds de solidarité,VOLET1,154,47,3040491.00,02,Martinique,12,20 à 49 salariés
Fonds de solidarité,VOLET1,21,7,1016136.00,02,Martinique,21,50 à 99 salariés
Fonds de solidarité,VOLET1,6564,1412,10281841.00,02,Martinique,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1291,241,4075821.00,06,Mayotte,00,0 salarié
Fonds de solidarité,VOLET1,919,137,2554489.00,06,Mayotte,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,323,63,962193.00,06,Mayotte,02,3 à 5 salariés
Fonds de solidarité,VOLET1,86,23,230265.00,06,Mayotte,03,6 à 9 salariés
Fonds de solidarité,VOLET1,53,9,193287.00,06,Mayotte,11,10 à 19 salariés
Fonds de solidarité,VOLET1,20,4,170598.00,06,Mayotte,12,20 à 49 salariés
Fonds de solidarité,VOLET1,25606,5218,85408956.00,28,Normandie,00,0 salarié
Fonds de solidarité,VOLET1,68510,15076,278678053.00,28,Normandie,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,26910,5775,151871054.00,28,Normandie,02,3 à 5 salariés
Fonds de solidarité,VOLET1,9551,2015,75276294.00,28,Normandie,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4251,832,62113670.00,28,Normandie,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1430,313,47893264.00,28,Normandie,12,20 à 49 salariés
Fonds de solidarité,VOLET1,154,37,9039166.00,28,Normandie,21,50 à 99 salariés
Fonds de solidarité,VOLET1,33,12,3927344.00,28,Normandie,22,100 à 199 salariés
Fonds de solidarité,VOLET1,10,3,389267.00,28,Normandie,31,200 à 249 salariés
Fonds de solidarité,VOLET1,14,3,446209.00,28,Normandie,32,250 à 499 salariés
Fonds de solidarité,VOLET1,19686,4626,39115928.00,28,Normandie,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,73561,14913,255254914.00,75,Nouvelle-Aquitaine,00,0 salarié
Fonds de solidarité,VOLET1,152684,34853,610010848.00,75,Nouvelle-Aquitaine,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,57199,12912,321166227.00,75,Nouvelle-Aquitaine,02,3 à 5 salariés
Fonds de solidarité,VOLET1,20850,4546,162861510.00,75,Nouvelle-Aquitaine,03,6 à 9 salariés
Fonds de solidarité,VOLET1,9555,1936,141667667.00,75,Nouvelle-Aquitaine,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3264,723,119329331.00,75,Nouvelle-Aquitaine,12,20 à 49 salariés
Fonds de solidarité,VOLET1,275,80,18262044.00,75,Nouvelle-Aquitaine,21,50 à 99 salariés
Fonds de solidarité,VOLET1,63,21,6519623.00,75,Nouvelle-Aquitaine,22,100 à 199 salariés
Fonds de solidarité,VOLET1,16,5,886891.00,75,Nouvelle-Aquitaine,32,250 à 499 salariés
Fonds de solidarité,VOLET1,13,6,1106799.00,75,Nouvelle-Aquitaine,41,500 à 999 salariés
Fonds de solidarité,VOLET1,52593,13068,105650671.00,75,Nouvelle-Aquitaine,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,90774,17229,309111743.00,76,Occitanie,00,0 salarié
Fonds de solidarité,VOLET1,182766,39077,705380627.00,76,Occitanie,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,64542,13801,360119252.00,76,Occitanie,02,3 à 5 salariés
Fonds de solidarité,VOLET1,21799,4598,165871548.00,76,Occitanie,03,6 à 9 salariés
Fonds de solidarité,VOLET1,9739,1963,140468507.00,76,Occitanie,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3001,673,107357214.00,76,Occitanie,12,20 à 49 salariés
Fonds de solidarité,VOLET1,359,92,23433395.00,76,Occitanie,21,50 à 99 salariés
Fonds de solidarité,VOLET1,59,21,6507658.00,76,Occitanie,22,100 à 199 salariés
Fonds de solidarité,VOLET1,12,6,2135936.00,76,Occitanie,31,200 à 249 salariés
Fonds de solidarité,VOLET1,21,7,2143306.00,76,Occitanie,32,250 à 499 salariés
Fonds de solidarité,VOLET1,65746,15410,121989629.00,76,Occitanie,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,31160,6470,106396864.00,52,Pays de la Loire,00,0 salarié
Fonds de solidarité,VOLET1,75433,17052,316194751.00,52,Pays de la Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,31462,7044,180727013.00,52,Pays de la Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,10396,2401,84217071.00,52,Pays de la Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4942,1037,76366543.00,52,Pays de la Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1727,392,63765162.00,52,Pays de la Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,130,40,7522196.00,52,Pays de la Loire,21,50 à 99 salariés
