dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,38885,56221263.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,93209,136620068.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,31830,47133967.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8946,13296397.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2082,3094971.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,171,251593.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,13500.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,6,9000.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,42285,57322564.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9917,14340528.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,26498,38842826.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,8472,12573478.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2211,3285039.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,431,635623.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,37,55500.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7,10500.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,10426,13791047.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,13716,19794066.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,32280,47362423.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10432,15505548.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2702,4017771.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,540,804092.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,34,50453.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,11936,15932775.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,7885,11409877.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,23029,33805558.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,7963,11843392.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2014,3005251.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,378,564415.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,31,46393.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8492,11215451.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3361,4854691.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,8037,11737926.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3236,4796961.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,841,1252723.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,171,254186.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,5,7500.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2535,3424349.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,17758,25679057.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,52280,76625271.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,19344,28726466.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5743,8548187.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1260,1880545.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,69,101568.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,10,15000.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,17161,22796694.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2150,3120878.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,7237,10635725.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2433,3633572.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,771,1151805.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,199,294726.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,20,30000.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7355,10115160.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1183,2017793.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,2889,4908753.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1133,1927026.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,395,681883.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,128,223100.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,26,51000.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,1719,2700578.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,15834,22869285.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,45781,66977705.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,16000,23772506.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4660,6939788.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,968,1440168.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,80,117330.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,14,19787.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,3800.00,32,Hauts-de-France,41,500 à 999 salariés
Fonds de solidarité,VOLET1,15435,20327382.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,54719,79623105.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,152858,225169543.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,65852,98121147.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,21120,31557884.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5052,7546403.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,284,421170.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,24,34905.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,15,21625.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,3,4500.00,11,Île-de-France,31,200 à 249 salariés
Fonds de solidarité,VOLET1,4,6000.00,11,Île-de-France,32,250 à 499 salariés
Fonds de solidarité,VOLET1,4,6000.00,11,Île-de-France,53,10 000 salariés et plus
Fonds de solidarité,VOLET1,53710,72960206.00,11,Île-de-France,NN,Etablissement non employeur
