dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,57290,118352118.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,138822,331377623.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,50493,150019691.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,16087,56085524.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,6013,27988059.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1240,7361595.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,82,582225.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,13,70372.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,26323.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,60189,96956362.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,14528,29708836.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,38969,91247708.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12960,36514017.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3743,11766886.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1250,5554498.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,290,1646483.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,16,73634.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,14561,22736217.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,20281,43345505.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,48070,117029204.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,16704,48935521.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4963,16344103.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1615,6897872.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,267,1476000.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,50666.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16246,25200972.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11496,23738981.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,33259,75995573.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12009,33049855.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3305,10104632.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1059,4583227.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,219,1031656.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,36015.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11765,18341174.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5137,11585721.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,11984,28440320.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4972,14553201.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1392,4727293.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,453,2216121.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,63,413438.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,25664.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3639,5627758.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,26189,54830415.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,77509,185518344.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,29812,84656653.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,9760,30501168.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3381,13857261.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,619,3560371.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,33,154688.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,27176,50738488.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2734,4445996.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,9119,15276399.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3051,5433276.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1009,2058581.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,309,679710.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,47,174492.00,01,Guadeloupe,12,20 à 49 salariés
