dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,95813,18939,313024463.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,235283,47379,985859978.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,96038,18654,582119328.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,36048,6606,324821836.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,18314,3247,310936625.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,5865,1183,235545909.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,800,184,69407839.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,201,59,26009629.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,49,15,6890362.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,59,16,6828905.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,15,4,2801500.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,9,5,410500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,105746,20878,241560056.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,23621,4825,76871708.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,64787,13565,267719961.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,24109,4978,138835098.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8099,1626,64781048.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3854,722,58430419.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1366,279,44713702.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,122,28,8219544.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,20,7,2210500.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,22489,5054,46159560.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,34251,6479,128512077.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,81493,16435,361327130.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,31939,6470,192786234.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,11010,2233,94821511.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5171,983,77236093.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1586,332,62258056.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,117,35,8987135.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,32,10,3412985.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,3,966340.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,10,5,1675877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,24423,5600,50188221.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,18395,3777,59787018.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,54009,11686,214470916.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,21645,4647,122196896.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6699,1426,52592549.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3232,618,50717340.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,952,203,31669890.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,77,18,7309119.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,17489,3962,35252785.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10149,1532,41298475.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,22468,3847,95998892.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10442,1770,63651771.00,94,Corse,02,3 à 5 salariés
