dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,89638,18904,285245916.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,219049,47267,890400782.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,88324,18597,517059004.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,32712,6558,284359493.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,16147,3206,264185908.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,4986,1154,191644609.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,655,172,54301232.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,153,53,19117460.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,37,15,4832837.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,43,13,4595698.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,10,4,1801500.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,8,4,210500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,97933,20806,213716750.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,22201,4816,70413100.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,60702,13538,244261670.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,22280,4954,123857111.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7369,1614,56334800.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3380,713,48384047.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1192,276,37733392.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,97,27,5798524.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,15,6,1548414.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,21227,5040,42737617.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,32063,6469,118025783.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,76132,16408,330687874.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,29344,6435,171693130.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,10004,2215,82501030.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4562,975,66520159.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1377,323,52611994.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,99,34,7161471.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,24,9,2610856.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,3,774082.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,7,4,1075877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,23073,5593,46636058.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,17313,3772,54700520.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,50500,11650,194620812.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,19960,4632,107802585.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6123,1417,45724887.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2815,611,42012776.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,833,198,26620291.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,59,18,4869243.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16545,3958,32854988.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9439,1531,37504117.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,20989,3835,87919946.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9695,1766,57730822.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3177,600,27067367.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1412,280,24705271.00,94,Corse,11,10 à 19 salariés
