dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,44787,67631141.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,106423,163771380.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,36666,59566817.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,10656,18265113.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2918,5629996.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,358,830056.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,14,29500.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,5,16323.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,6,9000.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,47192,64699120.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11324,16737607.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,29866,44529221.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9534,14671173.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2553,4031795.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,591,960438.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,72,141715.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,12000.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11579,15238295.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,15515,22585201.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,36114,53076933.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,11743,17709087.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3200,4964171.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,713,1128417.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,67,140739.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,13090,17299771.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9088,13508333.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,26004,38888951.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,8975,13777659.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2323,3682452.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,511,907796.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,60,92051.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9482,12489401.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3941,5951374.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,9258,14078394.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3637,5745465.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,932,1457579.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,204,359137.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,10,23500.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2929,3992084.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,20078,29827834.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,58467,87353212.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,21554,32691536.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6601,10157354.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1690,2779485.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,134,307780.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,12,18000.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,19352,25782838.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2486,3712518.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,8311,12561579.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2791,4370243.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,894,1446370.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,251,446609.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,29,61664.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,4,14500.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8228,11436207.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1722,3588401.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,4083,8379371.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1638,3447300.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,540,1099847.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,199,421487.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,42,97500.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2667,5079685.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,18374,27594833.00,32,Hauts-de-France,00,0 salarié
