dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,code_categorie_juridique,libelle_categorie_juridique
Fonds de solidarité,VOLET1,754822,155890,1417450487.00,84,Auvergne-Rhône-Alpes,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,719,162,2029037.00,84,Auvergne-Rhône-Alpes,21,Indivision
Fonds de solidarité,VOLET1,1071,177,4721263.00,84,Auvergne-Rhône-Alpes,22,Société créée de fait
Fonds de solidarité,VOLET1,10,3,13788.00,84,Auvergne-Rhône-Alpes,23,Société en participation
Fonds de solidarité,VOLET1,32,5,73337.00,84,Auvergne-Rhône-Alpes,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,35,9,1032646.00,84,Auvergne-Rhône-Alpes,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,3989,619,29066854.00,84,Auvergne-Rhône-Alpes,52,Société en nom collectif
Fonds de solidarité,VOLET1,109,17,1949522.00,84,Auvergne-Rhône-Alpes,53,Société en commandite
Fonds de solidarité,VOLET1,333924,64102,1757108006.00,84,Auvergne-Rhône-Alpes,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,1173,251,40462677.00,84,Auvergne-Rhône-Alpes,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,84,19,5475346.00,84,Auvergne-Rhône-Alpes,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,180511,33112,1086723204.00,84,Auvergne-Rhône-Alpes,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,159,33,994363.00,84,Auvergne-Rhône-Alpes,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,23,4,296567.00,84,Auvergne-Rhône-Alpes,63,Société coopérative agricole
Fonds de solidarité,VOLET1,10000,2987,27354022.00,84,Auvergne-Rhône-Alpes,65,Société civile
Fonds de solidarité,VOLET1,16,3,101386.00,84,Auvergne-Rhône-Alpes,69,Autre personne morale de droit privé inscrite au registre du commerce et des sociétés
Fonds de solidarité,VOLET1,244,67,1419105.00,84,Auvergne-Rhône-Alpes,84,Organisme professionnel
Fonds de solidarité,VOLET1,26377,4197,121880392.00,84,Auvergne-Rhône-Alpes,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,26,4,130375.00,84,Auvergne-Rhône-Alpes,93,Fondation
Fonds de solidarité,VOLET1,172650,38030,314517336.00,27,Bourgogne-Franche-Comté,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,111,23,297189.00,27,Bourgogne-Franche-Comté,21,Indivision
Fonds de solidarité,VOLET1,94,24,320537.00,27,Bourgogne-Franche-Comté,22,Société créée de fait
Fonds de solidarité,VOLET1,22,4,40439.00,27,Bourgogne-Franche-Comté,23,Société en participation
Fonds de solidarité,VOLET1,23,5,92908.00,27,Bourgogne-Franche-Comté,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,1185,171,6333714.00,27,Bourgogne-Franche-Comté,52,Société en nom collectif
Fonds de solidarité,VOLET1,87231,17543,430716375.00,27,Bourgogne-Franche-Comté,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,294,57,7234056.00,27,Bourgogne-Franche-Comté,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,24,4,568971.00,27,Bourgogne-Franche-Comté,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,33906,6512,184599555.00,27,Bourgogne-Franche-Comté,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,56,10,245257.00,27,Bourgogne-Franche-Comté,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,26,6,228719.00,27,Bourgogne-Franche-Comté,63,Société coopérative agricole
Fonds de solidarité,VOLET1,4539,1332,20891648.00,27,Bourgogne-Franche-Comté,65,Société civile
Fonds de solidarité,VOLET1,36,8,95048.00,27,Bourgogne-Franche-Comté,84,Organisme professionnel
Fonds de solidarité,VOLET1,6708,1090,30357994.00,27,Bourgogne-Franche-Comté,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,208042,48131,401496816.00,53,Bretagne,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,110,33,209476.00,53,Bretagne,21,Indivision
Fonds de solidarité,VOLET1,204,41,756927.00,53,Bretagne,22,Société créée de fait
Fonds de solidarité,VOLET1,4818,646,32362168.00,53,Bretagne,52,Société en nom collectif
Fonds de solidarité,VOLET1,18,4,144637.00,53,Bretagne,53,Société en commandite
Fonds de solidarité,VOLET1,123374,24241,647599860.00,53,Bretagne,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,254,48,7062202.00,53,Bretagne,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,23,8,1466355.00,53,Bretagne,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,28528,5501,189335118.00,53,Bretagne,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,29,6,648263.00,53,Bretagne,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,2807,832,8110178.00,53,Bretagne,65,Société civile
Fonds de solidarité,VOLET1,9031,1465,42338684.00,53,Bretagne,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,148348,33503,273355110.00,24,Centre-Val de Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,83,18,150765.00,24,Centre-Val de Loire,21,Indivision
Fonds de solidarité,VOLET1,133,20,509049.00,24,Centre-Val de Loire,22,Société créée de fait
Fonds de solidarité,VOLET1,13,3,19663.00,24,Centre-Val de Loire,23,Société en participation
Fonds de solidarité,VOLET1,1673,257,9974052.00,24,Centre-Val de Loire,52,Société en nom collectif
Fonds de solidarité,VOLET1,11,3,16488.00,24,Centre-Val de Loire,53,Société en commandite
Fonds de solidarité,VOLET1,72976,14901,349191288.00,24,Centre-Val de Loire,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,215,43,5096307.00,24,Centre-Val de Loire,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,37,9,1791344.00,24,Centre-Val de Loire,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,30598,5998,154658975.00,24,Centre-Val de Loire,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,5,3,246377.00,24,Centre-Val de Loire,63,Société coopérative agricole
Fonds de solidarité,VOLET1,3551,940,15795060.00,24,Centre-Val de Loire,65,Société civile
Fonds de solidarité,VOLET1,29,8,53718.00,24,Centre-Val de Loire,84,Organisme professionnel
Fonds de solidarité,VOLET1,5893,1012,24137978.00,24,Centre-Val de Loire,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,8,4,29000.00,24,Centre-Val de Loire,99,Autre personne morale de droit privé
Fonds de solidarité,VOLET1,48566,9524,102919934.00,94,Corse,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,90,17,244833.00,94,Corse,21,Indivision
Fonds de solidarité,VOLET1,87,19,411667.00,94,Corse,22,Société créée de fait
Fonds de solidarité,VOLET1,231,36,1413793.00,94,Corse,52,Société en nom collectif
Fonds de solidarité,VOLET1,26544,4260,164751838.00,94,Corse,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,66,16,1674987.00,94,Corse,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,17432,2900,101186443.00,94,Corse,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,1349,263,3934168.00,94,Corse,65,Société civile
Fonds de solidarité,VOLET1,1058,159,3574170.00,94,Corse,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,325722,71615,629331007.00,44,Grand Est,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,416,101,1810458.00,44,Grand Est,21,Indivision
Fonds de solidarité,VOLET1,260,45,1078210.00,44,Grand Est,22,Société créée de fait
Fonds de solidarité,VOLET1,66,12,278408.00,44,Grand Est,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,2069,312,12543859.00,44,Grand Est,52,Société en nom collectif
Fonds de solidarité,VOLET1,53,9,891672.00,44,Grand Est,53,Société en commandite
Fonds de solidarité,VOLET1,172574,34669,865964882.00,44,Grand Est,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,609,128,17535729.00,44,Grand Est,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,122,28,5524181.00,44,Grand Est,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,85137,16550,470726529.00,44,Grand Est,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,72,21,141466.00,44,Grand Est,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,555,171,20394543.00,44,Grand Est,63,Société coopérative agricole
Fonds de solidarité,VOLET1,26680,6721,153171973.00,44,Grand Est,65,Société civile
Fonds de solidarité,VOLET1,4,3,31500.00,44,Grand Est,74,Autre personne morale de droit public administratif
Fonds de solidarité,VOLET1,10776,1740,47659066.00,44,Grand Est,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,21,4,143950.00,44,Grand Est,93,Fondation
Fonds de solidarité,VOLET1,63196,12273,99853200.00,01,Guadeloupe,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,27,5,229199.00,01,Guadeloupe,23,Société en participation
Fonds de solidarité,VOLET1,82,13,585140.00,01,Guadeloupe,52,Société en nom collectif
Fonds de solidarité,VOLET1,15724,3299,54342325.00,01,Guadeloupe,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,19,7,890571.00,01,Guadeloupe,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,14392,2827,38545736.00,01,Guadeloupe,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,906,201,1602244.00,01,Guadeloupe,65,Société civile
Fonds de solidarité,VOLET1,800,192,1459080.00,01,Guadeloupe,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,26121,3757,51508167.00,03,Guyane,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,14,4,110817.00,03,Guyane,52,Société en nom collectif
Fonds de solidarité,VOLET1,5566,904,16208574.00,03,Guyane,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,13,4,615000.00,03,Guyane,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,8236,1276,20677345.00,03,Guyane,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,12,3,30000.00,03,Guyane,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,323,56,638498.00,03,Guyane,65,Société civile
Fonds de solidarité,VOLET1,431,78,941645.00,03,Guyane,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,314389,67879,557156458.00,32,Hauts-de-France,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,67,22,196966.00,32,Hauts-de-France,21,Indivision
Fonds de solidarité,VOLET1,147,38,431382.00,32,Hauts-de-France,22,Société créée de fait
Fonds de solidarité,VOLET1,12,3,80749.00,32,Hauts-de-France,23,Société en participation
Fonds de solidarité,VOLET1,12,3,22308.00,32,Hauts-de-France,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,15,5,318600.00,32,Hauts-de-France,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,4631,620,27833125.00,32,Hauts-de-France,52,Société en nom collectif
Fonds de solidarité,VOLET1,23,3,181581.00,32,Hauts-de-France,53,Société en commandite
Fonds de solidarité,VOLET1,140452,27815,691657805.00,32,Hauts-de-France,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,573,113,13774976.00,32,Hauts-de-France,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,49,13,1686024.00,32,Hauts-de-France,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,78890,14407,413518376.00,32,Hauts-de-France,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,11,4,413294.00,32,Hauts-de-France,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,83,20,1185553.00,32,Hauts-de-France,63,Société coopérative agricole
Fonds de solidarité,VOLET1,3674,1091,11989794.00,32,Hauts-de-France,65,Société civile
Fonds de solidarité,VOLET1,8690,1424,35743923.00,32,Hauts-de-France,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,25,7,68304.00,32,Hauts-de-France,99,Autre personne morale de droit privé
Fonds de solidarité,VOLET1,1273331,220198,2240716853.00,11,Île-de-France,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,339,48,1069625.00,11,Île-de-France,21,Indivision
Fonds de solidarité,VOLET1,757,131,4043257.00,11,Île-de-France,22,Société créée de fait
Fonds de solidarité,VOLET1,33,9,259516.00,11,Île-de-France,23,Société en participation
Fonds de solidarité,VOLET1,60,13,427021.00,11,Île-de-France,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,8,3,53743.00,11,Île-de-France,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,8303,1292,99071174.00,11,Île-de-France,52,Société en nom collectif
Fonds de solidarité,VOLET1,254,39,5388874.00,11,Île-de-France,53,Société en commandite
Fonds de solidarité,VOLET1,599763,104769,3142985276.00,11,Île-de-France,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,3706,614,111861862.00,11,Île-de-France,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,306,55,15146603.00,11,Île-de-France,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,554412,90412,3036596781.00,11,Île-de-France,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,114,22,820692.00,11,Île-de-France,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,6768,1673,15924014.00,11,Île-de-France,65,Société civile
Fonds de solidarité,VOLET1,49,8,764009.00,11,Île-de-France,84,Organisme professionnel
Fonds de solidarité,VOLET1,25132,4253,125395531.00,11,Île-de-France,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,44,9,1160923.00,11,Île-de-France,93,Fondation
Fonds de solidarité,VOLET1,55,10,560889.00,11,Île-de-France,99,Autre personne morale de droit privé
Fonds de solidarité,VOLET1,73218,17472,110196990.00,04,La Réunion,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,44,11,59870.00,04,La Réunion,21,Indivision
Fonds de solidarité,VOLET1,39,9,127333.00,04,La Réunion,22,Société créée de fait
Fonds de solidarité,VOLET1,11,3,16300.00,04,La Réunion,23,Société en participation
Fonds de solidarité,VOLET1,457,161,685349.00,04,La Réunion,52,Société en nom collectif
Fonds de solidarité,VOLET1,22758,6139,74750229.00,04,La Réunion,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,49,14,3724163.00,04,La Réunion,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,6692,1646,26258647.00,04,La Réunion,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,8,4,12000.00,04,La Réunion,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,11,3,16500.00,04,La Réunion,63,Société coopérative agricole
Fonds de solidarité,VOLET1,599,169,1027545.00,04,La Réunion,65,Société civile
Fonds de solidarité,VOLET1,839,175,1899687.00,04,La Réunion,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,34354,7104,53721453.00,02,Martinique,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,16,4,362960.00,02,Martinique,22,Société créée de fait
Fonds de solidarité,VOLET1,70,22,158937.00,02,Martinique,52,Société en nom collectif
Fonds de solidarité,VOLET1,14855,3214,51397594.00,02,Martinique,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,28,7,1440725.00,02,Martinique,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,10347,2098,29612167.00,02,Martinique,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,505,129,960230.00,02,Martinique,65,Société civile
Fonds de solidarité,VOLET1,601,127,1428674.00,02,Martinique,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,43576,5415,101047809.00,06,Mayotte,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,4152,681,12182212.00,06,Mayotte,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,550,94,1479295.00,06,Mayotte,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,130,17,312823.00,06,Mayotte,65,Société civile
Fonds de solidarité,VOLET1,245,39,582853.00,06,Mayotte,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,193047,42602,367565617.00,28,Normandie,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,67,16,161506.00,28,Normandie,21,Indivision
Fonds de solidarité,VOLET1,207,43,779914.00,28,Normandie,22,Société créée de fait
Fonds de solidarité,VOLET1,5,3,5461.00,28,Normandie,23,Société en participation
Fonds de solidarité,VOLET1,32,7,50368.00,28,Normandie,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,3421,499,23690207.00,28,Normandie,52,Société en nom collectif
Fonds de solidarité,VOLET1,20,5,143422.00,28,Normandie,53,Société en commandite
Fonds de solidarité,VOLET1,92949,18288,476721076.00,28,Normandie,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,195,40,4400034.00,28,Normandie,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,13,3,504626.00,28,Normandie,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,39052,7164,228671088.00,28,Normandie,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,21,4,44763.00,28,Normandie,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,2566,681,6615262.00,28,Normandie,65,Société civile
Fonds de solidarité,VOLET1,6685,1158,28734911.00,28,Normandie,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,508804,115297,884823905.00,75,Nouvelle-Aquitaine,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,289,68,744274.00,75,Nouvelle-Aquitaine,21,Indivision
Fonds de solidarité,VOLET1,409,96,1480790.00,75,Nouvelle-Aquitaine,22,Société créée de fait
Fonds de solidarité,VOLET1,10,7,17221.00,75,Nouvelle-Aquitaine,27,Paroisse hors zone concordataire
Fonds de solidarité,VOLET1,17,6,45980.00,75,Nouvelle-Aquitaine,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,14,4,292715.00,75,Nouvelle-Aquitaine,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,3506,564,22331196.00,75,Nouvelle-Aquitaine,52,Société en nom collectif
Fonds de solidarité,VOLET1,18,8,47149.00,75,Nouvelle-Aquitaine,53,Société en commandite
Fonds de solidarité,VOLET1,229714,46267,1153735948.00,75,Nouvelle-Aquitaine,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,702,132,21020282.00,75,Nouvelle-Aquitaine,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,68,13,3801165.00,75,Nouvelle-Aquitaine,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,97149,18270,529229885.00,75,Nouvelle-Aquitaine,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,52,16,765089.00,75,Nouvelle-Aquitaine,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,70,20,1010330.00,75,Nouvelle-Aquitaine,63,Société coopérative agricole
Fonds de solidarité,VOLET1,16360,4261,81556938.00,75,Nouvelle-Aquitaine,65,Société civile
Fonds de solidarité,VOLET1,30,8,81372.00,75,Nouvelle-Aquitaine,84,Organisme professionnel
Fonds de solidarité,VOLET1,17731,2986,68294484.00,75,Nouvelle-Aquitaine,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,26,5,100933.00,75,Nouvelle-Aquitaine,99,Autre personne morale de droit privé
Fonds de solidarité,VOLET1,587858,127051,978285981.00,76,Occitanie,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,325,74,793955.00,76,Occitanie,21,Indivision
Fonds de solidarité,VOLET1,634,134,2272960.00,76,Occitanie,22,Société créée de fait
Fonds de solidarité,VOLET1,46,10,318897.00,76,Occitanie,23,Société en participation
Fonds de solidarité,VOLET1,31,5,65439.00,76,Occitanie,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,15,6,148406.00,76,Occitanie,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,2407,370,17270019.00,76,Occitanie,52,Société en nom collectif
Fonds de solidarité,VOLET1,42,7,1092129.00,76,Occitanie,53,Société en commandite
Fonds de solidarité,VOLET1,258081,49723,1235379643.00,76,Occitanie,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,713,137,21104195.00,76,Occitanie,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,65,15,3154873.00,76,Occitanie,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,150171,27039,723259554.00,76,Occitanie,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,121,17,488157.00,76,Occitanie,62,Groupement d'intérêt économique
