dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET2,148,326000.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET2,801,2008462.82,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,323,1020792.67,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET2,87,337720.09,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET2,15,75000.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET2,4,15500.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET2,28,56000.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,24,54000.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET2,228,532990.66,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,94,292891.77,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET2,20,83500.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET2,4,18500.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET2,4,8000.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,81,188352.38,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET2,362,960396.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,122,423500.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET2,37,146045.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET2,9,60350.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET2,8,16000.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,44,109500.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET2,283,712252.59,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,98,328600.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET2,29,109000.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET2,14,29500.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,28,68000.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET2,102,268836.66,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,48,145500.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET2,12,46500.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET2,3,12000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET2,11,22000.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,70,155829.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET2,416,1020811.79,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,145,462926.95,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET2,54,223974.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET2,14,55500.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET2,11,22000.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,23,50500.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET2,124,282500.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,65,186700.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET2,17,55995.14,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET2,9,34500.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET2,25,54500.00,01,Guadeloupe,NN,Etablissement non employeur
