dispositif,volet,nombre_aides,montant_total,reg,libelle_region,code_categorie_juridique,libelle_categorie_juridique
Fonds de solidarité,VOLET1,220093,282923446.00,84,Auvergne-Rhône-Alpes,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,163,200102.00,84,Auvergne-Rhône-Alpes,21,Indivision
Fonds de solidarité,VOLET1,214,310617.00,84,Auvergne-Rhône-Alpes,22,Société créée de fait
Fonds de solidarité,VOLET1,4,5477.00,84,Auvergne-Rhône-Alpes,23,Société en participation
Fonds de solidarité,VOLET1,6,9000.00,84,Auvergne-Rhône-Alpes,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,582,862490.00,84,Auvergne-Rhône-Alpes,52,Société en nom collectif
Fonds de solidarité,VOLET1,10,14820.00,84,Auvergne-Rhône-Alpes,53,Société en commandite
Fonds de solidarité,VOLET1,86432,127295676.00,84,Auvergne-Rhône-Alpes,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,99,148290.00,84,Auvergne-Rhône-Alpes,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,41947,60786668.00,84,Auvergne-Rhône-Alpes,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,58,Société européenne
Fonds de solidarité,VOLET1,34,47902.00,84,Auvergne-Rhône-Alpes,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,63,Société coopérative agricole
Fonds de solidarité,VOLET1,2569,3656773.00,84,Auvergne-Rhône-Alpes,65,Société civile
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,69,Autre personne morale de droit privé inscrite au registre du commerce et des sociétés
Fonds de solidarité,VOLET1,30,43600.00,84,Auvergne-Rhône-Alpes,84,Organisme professionnel
Fonds de solidarité,VOLET1,3172,4441195.00,84,Auvergne-Rhône-Alpes,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,55565,70324643.00,27,Bourgogne-Franche-Comté,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,38,49658.00,27,Bourgogne-Franche-Comté,21,Indivision
Fonds de solidarité,VOLET1,27,38550.00,27,Bourgogne-Franche-Comté,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,27,Bourgogne-Franche-Comté,23,Société en participation
Fonds de solidarité,VOLET1,3,4500.00,27,Bourgogne-Franche-Comté,41,Etablissement public ou régie à caractère industriel ou commercial
Fonds de solidarité,VOLET1,190,275322.00,27,Bourgogne-Franche-Comté,52,Société en nom collectif
Fonds de solidarité,VOLET1,24310,35740918.00,27,Bourgogne-Franche-Comté,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,22,30904.00,27,Bourgogne-Franche-Comté,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,8252,11940041.00,27,Bourgogne-Franche-Comté,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,11,15638.00,27,Bourgogne-Franche-Comté,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,1020,1434814.00,27,Bourgogne-Franche-Comté,65,Société civile
Fonds de solidarité,VOLET1,9,13500.00,27,Bourgogne-Franche-Comté,84,Organisme professionnel
Fonds de solidarité,VOLET1,930,1317720.00,27,Bourgogne-Franche-Comté,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,69995,89373116.00,53,Bretagne,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,39,45346.00,53,Bretagne,21,Indivision
Fonds de solidarité,VOLET1,57,82044.00,53,Bretagne,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,53,Bretagne,31,Personne morale de droit étranger - immatriculée au RCS
Fonds de solidarité,VOLET1,588,871227.00,53,Bretagne,52,Société en nom collectif
Fonds de solidarité,VOLET1,4,6000.00,53,Bretagne,53,Société en commandite
Fonds de solidarité,VOLET1,33313,49049529.00,53,Bretagne,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,15,22450.00,53,Bretagne,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,6609,9512748.00,53,Bretagne,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,5,7500.00,53,Bretagne,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,873,1216903.00,53,Bretagne,65,Société civile
Fonds de solidarité,VOLET1,1081,1515820.00,53,Bretagne,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,48875,61874830.00,24,Centre-Val de Loire,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,22,22915.00,24,Centre-Val de Loire,21,Indivision
Fonds de solidarité,VOLET1,30,40972.00,24,Centre-Val de Loire,22,Société créée de fait
Fonds de solidarité,VOLET1,3,4500.00,24,Centre-Val de Loire,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,251,369594.00,24,Centre-Val de Loire,52,Société en nom collectif
Fonds de solidarité,VOLET1,21010,30929761.00,24,Centre-Val de Loire,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,15,22500.00,24,Centre-Val de Loire,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,3,4500.00,24,Centre-Val de Loire,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,7970,11558079.00,24,Centre-Val de Loire,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,920,1288852.00,24,Centre-Val de Loire,65,Société civile
Fonds de solidarité,VOLET1,3,895.00,24,Centre-Val de Loire,73,Etablissement public administratif
Fonds de solidarité,VOLET1,7,9900.00,24,Centre-Val de Loire,84,Organisme professionnel
Fonds de solidarité,VOLET1,702,992103.00,24,Centre-Val de Loire,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,3,4500.00,24,Centre-Val de Loire,99,Autre personne morale de droit privé
Fonds de solidarité,VOLET1,14004,18368463.00,94,Corse,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,18,23502.00,94,Corse,21,Indivision
Fonds de solidarité,VOLET1,15,21225.00,94,Corse,22,Société créée de fait
Fonds de solidarité,VOLET1,33,47633.00,94,Corse,52,Société en nom collectif
Fonds de solidarité,VOLET1,4921,7201949.00,94,Corse,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,3394,4947253.00,94,Corse,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,308,432929.00,94,Corse,65,Société civile
Fonds de solidarité,VOLET1,142,196830.00,94,Corse,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,99552,125342236.00,44,Grand Est,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,34,38686.00,44,Grand Est,21,Indivision
Fonds de solidarité,VOLET1,58,82345.00,44,Grand Est,22,Société créée de fait
Fonds de solidarité,VOLET1,14,21000.00,44,Grand Est,29,Autre groupement de droit privé non doté de la personnalité morale
Fonds de solidarité,VOLET1,282,409817.00,44,Grand Est,52,Société en nom collectif
Fonds de solidarité,VOLET1,7,8947.00,44,Grand Est,53,Société en commandite
Fonds de solidarité,VOLET1,47253,69580907.00,44,Grand Est,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,55,81082.00,44,Grand Est,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,5,7500.00,44,Grand Est,56,Société anonyme à directoire
Fonds de solidarité,VOLET1,21464,31142031.00,44,Grand Est,57,Société par actions simplifiée
Fonds de solidarité,VOLET1,6,7570.00,44,Grand Est,62,Groupement d'intérêt économique
Fonds de solidarité,VOLET1,1697,2450172.00,44,Grand Est,65,Société civile
Fonds de solidarité,VOLET1,1359,1922060.00,44,Grand Est,92,Association loi 1901 ou assimilé
Fonds de solidarité,VOLET1,16647,22569786.00,01,Guadeloupe,10,Entrepreneur individuel
Fonds de solidarité,VOLET1,5,7500.00,01,Guadeloupe,22,Société créée de fait
Fonds de solidarité,VOLET1,8,12000.00,01,Guadeloupe,23,Société en participation
Fonds de solidarité,VOLET1,15,21756.00,01,Guadeloupe,52,Société en nom collectif
Fonds de solidarité,VOLET1,4964,7321081.00,01,Guadeloupe,54,Société à responsabilité limitée (SARL)
Fonds de solidarité,VOLET1,3,4500.00,01,Guadeloupe,55,Société anonyme à conseil d'administration
Fonds de solidarité,VOLET1,4035,5832903.00,01,Guadeloupe,57,Société par actions simplifiée
