dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,87512,18897,274232230.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,213858,47243,855077474.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,86120,18579,496245345.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,31803,6544,271831735.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,15610,3200,251029873.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,4794,1152,181458462.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,613,170,50179639.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,141,50,17480640.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,32,13,3959021.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,41,12,4495144.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,8,3,1600000.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,7,3,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,95299,20787,204703665.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,21637,4812,67326023.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,59316,13535,234762870.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,21700,4950,118560471.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,7150,1610,53756260.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3267,713,46205710.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1160,275,36348366.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,94,27,5368846.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,15,6,1548414.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,20743,5039,41235663.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,31280,6466,113466800.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,74436,16407,318680080.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,28614,6424,164801580.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,9726,2205,78646230.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,4410,965,62955489.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1322,321,50258020.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,95,34,6931523.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,19,7,1841342.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,3,774082.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,7,4,1075877.00,53,Bretagne,32,250 à 499 salariés
Fonds de solidarité,VOLET1,22594,5589,45194069.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,16847,3770,52195915.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,49301,11641,186582468.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,19437,4626,102894258.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5945,1413,43559305.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2715,608,39717673.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,799,197,25077511.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,58,18,4766369.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16153,3957,31519556.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,9191,1531,36048147.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,20444,3832,84514724.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,9434,1766,55370137.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3093,600,25922529.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1367,280,23601443.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,338,83,14559573.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,51,12,3097768.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,5621,1239,10602396.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,40316,9374,128482558.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,120882,28601,480230525.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,50223,11577,274037434.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,18633,4062,140188493.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,8758,1767,123913390.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2497,587,87177271.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,199,67,17554661.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,29,11,1666643.00,44,Grand Est,22,100 à 199 salariés
Fonds de solidarité,VOLET1,13,6,2201929.00,44,Grand Est,32,250 à 499 salariés
Fonds de solidarité,VOLET1,44438,11384,111099846.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,3353,781,6781537.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,11002,2762,24487199.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3709,1016,10529835.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1270,378,5443913.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,426,117,3308002.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,96,26,3022261.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,10,3,236929.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,3,324617.00,01,Guadeloupe,22,100 à 199 salariés
Fonds de solidarité,VOLET1,12453,2624,19822410.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2146,371,4968549.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,5170,948,12281942.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,2013,405,5351846.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,664,142,2042909.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,254,56,992291.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,64,13,670857.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,3501,554,6755371.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,33665,7430,95447741.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,100365,22654,369973981.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,40248,9003,213375810.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,14055,3186,98160015.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,6314,1352,85897312.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2426,601,79149464.00,32,Hauts-de-France,12,20 à 49 salariés
