dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,69176,18604,177089853.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,168292,46499,530017905.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,64771,18176,280752212.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,22502,6328,135650877.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,9923,3015,109291933.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,2668,1025,68130944.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,256,129,16881156.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,53,32,5819838.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,11,8,1051500.00,84,Auvergne-Rhône-Alpes,31,200 à 249 salariés
Fonds de solidarité,VOLET1,15,4,1177052.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,3,3,600000.00,84,Auvergne-Rhône-Alpes,41,500 à 999 salariés
Fonds de solidarité,VOLET1,7,3,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,73225,20301,131755838.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,17269,4725,43638757.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,47014,13278,145131315.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,16429,4796,66958735.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5093,1538,27215579.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2032,667,19887165.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,662,258,14465787.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,42,19,2282817.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,4,4,196081.00,27,Bourgogne-Franche-Comté,22,100 à 199 salariés
Fonds de solidarité,VOLET1,16978,4964,29501346.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,24505,6404,69857617.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,58269,16227,193090683.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,21319,6305,91947452.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,6802,2127,38554607.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2694,919,26922489.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,685,284,19302557.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,30,20,2115330.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8,5,762532.00,53,Bretagne,22,100 à 199 salariés
Fonds de solidarité,VOLET1,4,3,388748.00,53,Bretagne,31,200 à 249 salariés
Fonds de solidarité,VOLET1,18623,5530,32627250.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,13521,3720,34259937.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,39631,11455,118223548.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,14957,4511,59505468.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4330,1347,22340188.00,24,Centre-Val de Loire,03,6 à 9 salariés
