dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,54154,106683573.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,131352,295771734.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,47372,129935006.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,14690,45835568.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,5144,21740318.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,955,5209609.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,50,302664.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,8,20372.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,6,26323.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,7,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,55596,86267143.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,13786,26964645.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,37215,82807494.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12251,31992199.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3433,9698268.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1078,4232444.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,193,966502.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,13,52134.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,13865,21092211.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,19503,40178538.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,46039,106671907.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,15836,43676047.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4612,14002474.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1415,5482953.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,195,1003020.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,15590,23696879.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11012,21777252.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,31941,69985678.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,11429,29576343.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3084,8532358.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,918,3620124.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,165,698176.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,16015.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11292,17308843.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,4824,10065039.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,11328,25013428.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,4638,12334498.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1259,3752040.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,375,1611993.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,41,247241.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,5,25664.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3438,5230924.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,24505,48330223.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,72863,163015747.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,27988,73362106.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,9033,26009545.00,44,Grand Est,03,6 à 9 salariés
