dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET2,190,448016.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET2,1021,3260894.33,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,422,1744198.25,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET2,119,574128.09,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET2,29,186643.82,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET2,7,40500.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET2,42,84000.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,59,155597.64,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET2,364,1303761.71,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,149,647101.77,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET2,36,183783.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET2,7,37000.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET2,16,41500.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,101,281752.38,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET2,428,1357961.23,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,155,671702.10,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET2,48,251045.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET2,17,111216.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET2,18,38621.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,52,126800.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET2,327,963679.20,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,120,493160.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET2,42,213733.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET2,8,67000.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET2,19,47500.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,32,79000.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET2,114,303336.66,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,50,152500.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET2,12,46500.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET2,3,12000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET2,13,26000.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,109,317173.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET2,575,1894813.66,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,230,1159788.11,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET2,74,407894.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET2,26,170500.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET2,22,48200.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,36,94105.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET2,162,423905.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,82,284298.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET2,23,91595.14,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET2,12,55500.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET2,53,135183.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,25,98621.84,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET2,85,374474.61,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,45,264913.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET2,30,203697.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET2,3,14000.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET2,14,31850.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,104,297768.17,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET2,598,2117095.21,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,265,1172878.76,32,Hauts-de-France,02,3 à 5 salariés
