dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,59834,18123,130636759.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,145568,45280,377886116.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,53913,17509,181634773.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,17601,5926,74069954.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,6864,2667,44228014.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,1520,728,17147497.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,108,62,2395278.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,18,13,1029179.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,7,3,10500.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,63216,19624,104707245.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,15179,4624,33056749.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,40928,12941,104974143.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,13904,4628,44880013.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,4107,1441,15886410.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1460,605,9099079.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,365,188,3802934.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,20,10,257538.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,15137,4829,24359020.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,21284,6313,49770026.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,50583,15872,136326042.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,17867,6121,59988537.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,5410,1984,21981940.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1855,767,11370201.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,324,174,3645985.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,7,209396.00,53,Bretagne,21,50 à 99 salariés
Fonds de solidarité,VOLET1,16808,5413,26906204.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,11982,3655,26267145.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,34797,11200,86685690.00,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,12766,4374,39859071.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET1,3578,1284,13319415.00,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET1,1231,510,8035536.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET1,262,133,2449461.00,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET1,10,5,180426.00,24,Centre-Val de Loire,21,50 à 99 salariés
Fonds de solidarité,VOLET1,12200,3855,19507513.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,5435,1448,13371988.00,94,Corse,00,0 salarié
Fonds de solidarité,VOLET1,12588,3617,32181512.00,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,5314,1638,17546243.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1507,535,6062988.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET1,524,224,3309683.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET1,78,48,827922.00,94,Corse,12,20 à 49 salariés
Fonds de solidarité,VOLET1,6,4,158706.00,94,Corse,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3792,1185,5955102.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,27225,8766,59803540.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET1,80877,26839,207862712.00,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,31642,10785,101419892.00,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET1,10560,3707,40732144.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET1,3873,1496,24564147.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET1,751,379,8067026.00,44,Grand Est,12,20 à 49 salariés
Fonds de solidarité,VOLET1,39,24,1020750.00,44,Grand Est,21,50 à 99 salariés
Fonds de solidarité,VOLET1,28370,10066,54188865.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,2794,768,4668364.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET1,9237,2726,15796425.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,3092,990,5742178.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET1,1033,352,2318403.00,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET1,310,100,689710.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET1,50,17,233770.00,01,Guadeloupe,12,20 à 49 salariés
Fonds de solidarité,VOLET1,8,3,27732.00,01,Guadeloupe,21,50 à 99 salariés
Fonds de solidarité,VOLET1,9696,2559,14761413.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,1864,368,4132857.00,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET1,4411,939,9653286.00,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,1760,399,4039441.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET1,581,139,1320540.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET1,218,56,526021.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET1,47,10,147500.00,03,Guyane,12,20 à 49 salariés
Fonds de solidarité,VOLET1,2882,548,5721549.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,24100,7208,50428546.00,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET1,70392,21930,174951875.00,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,26238,8586,83931991.00,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,8355,2954,30843177.00,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2910,1130,17754748.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,724,362,8949372.00,32,Hauts-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,35,16,559892.00,32,Hauts-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,3,30000.00,32,Hauts-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,22438,6963,35723240.00,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,88629,23480,193592410.00,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET1,240438,67443,587177447.00,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,110633,32061,356771180.00,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET1,41662,12495,172540654.00,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET1,16510,5790,107847150.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET1,3553,1625,45531699.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET1,204,104,3423750.00,11,Île-de-France,21,50 à 99 salariés
Fonds de solidarité,VOLET1,44,22,1556625.00,11,Île-de-France,22,100 à 199 salariés
Fonds de solidarité,VOLET1,10,6,167861.00,11,Île-de-France,31,200 à 249 salariés
