dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET1,42259,60995512.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET1,100083,146584441.00,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,34072,50426373.00,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET1,9758,14495199.00,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET1,2469,3670467.00,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET1,272,402699.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET1,9,13500.00,84,Auvergne-Rhône-Alpes,21,50 à 99 salariés
Fonds de solidarité,VOLET1,3,4500.00,84,Auvergne-Rhône-Alpes,22,100 à 199 salariés
Fonds de solidarité,VOLET1,4,6000.00,84,Auvergne-Rhône-Alpes,32,250 à 499 salariés
Fonds de solidarité,VOLET1,6,9000.00,84,Auvergne-Rhône-Alpes,42,1 000 à 1 999 salariés
Fonds de solidarité,VOLET1,45361,61330964.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,10677,15414642.00,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET1,28079,41141656.00,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,8892,13196224.00,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2371,3522989.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET1,489,722623.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET1,49,73500.00,27,Bourgogne-Franche-Comté,12,20 à 49 salariés
Fonds de solidarité,VOLET1,7,10500.00,27,Bourgogne-Franche-Comté,21,50 à 99 salariés
Fonds de solidarité,VOLET1,11110,14623605.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,14657,21111893.00,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET1,33949,49765263.00,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET1,10933,16245749.00,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET1,2917,4335615.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET1,627,932906.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET1,47,69953.00,53,Bretagne,12,20 à 49 salariés
Fonds de solidarité,VOLET1,12641,16784072.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET1,8567,12384944.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET1,24477,35891840.00,24,Centre-Val de Loire,01,1 ou 2 salariés
